6.789640885972363371e-01 6.231737117000389903e-01 5.699410775340774116e-01 5.193013992661265066e-01 4.712667302633489763e-01 4.258328723819340689e-01 3.830379966173964590e-01 3.428495039622764251e-01 3.052795053403026260e-01 2.702884271112671599e-01 2.378570348140461588e-01 2.079470236167236807e-01 1.805140686968941532e-01 1.555034236529995451e-01 1.328510400960446203e-01 1.124892054332501112e-01 9.433088658779706370e-02 7.828819731847487529e-02 6.426222406609660709e-02 5.214514403310971380e-02 4.183984905038716506e-02 3.327505927731225221e-02 2.646630853598136088e-02 2.155742252063599235e-02 1.849824828025747533e-02 1.613581144489299388e-02 1.270597201805114679e-02 8.311609670933412311e-03 4.148070666583086701e-03 1.019109427898111722e-03
5.602941109043239054e-01 5.171468662611805600e-01 4.759364629462553009e-01 4.366807839786475687e-01 3.993790151480052231e-01 3.640171208602555053e-01 3.306134542671976817e-01 2.991312661256317340e-01 2.695685729012112231e-01 2.418837764784873279e-01 2.160519705290794290e-01 1.920349223348638557e-01 1.697917990749349126e-01 1.492764002370409737e-01 1.304386661659416857e-01 1.132296740775278893e-01 9.759003884724819222e-02 8.346458405923203039e-02 7.079460707878058867e-02 5.951937946047287931e-02 4.959086933285918042e-02 4.098468257638118728e-02 3.374631783265324980e-02 2.802261067785849838e-02 2.381248482538186537e-02 2.026180762821698511e-02 1.603540851441379381e-02 1.123158437684187126e-02 6.785404685102058506e-03 3.321165232246119092e-03
5.531228046611377236e-01 5.111278137542870637e-01 4.710249990707488510e-01 4.328302683320668920e-01 3.965410071364748323e-01 3.621414139999554749e-01 3.296470235543471072e-01 2.990192569430965563e-01 2.702532023234289205e-01 2.433049704917907285e-01 2.181467063938896944e-01 1.947373145674366202e-01 1.730329968905243709e-01 1.529846315048239425e-01 1.345393457798093884e-01 1.176455360630196123e-01 1.022417138496584388e-01 8.827102265499341127e-02 7.567392458549888901e-02 6.438991895595141957e-02 5.437217389239881737e-02 4.559849058292599067e-02 3.811671717710263252e-02 3.207587851447316063e-02 2.748383122257383807e-02 2.351900875004359417e-02 1.888960678427165779e-02 1.370148932201303675e-02 8.878451924971940065e-03 5.041131883201333160e-03
5.898800875494504270e-01 5.452314435319580710e-01 5.026014000294906081e-01 4.620064752028575916e-01 4.234433560284545650e-01 3.868945743876273657e-01 3.523759218635693635e-01 3.198454199003687437e-01 2.892968312817663090e-01 2.606822623222244117e-01 2.339707616229550202e-01 2.091171414923319316e-01 1.860732161105107529e-01 1.647850241403357452e-01 1.451945200764601929e-01 1.272449590640929440e-01 1.108690673947907296e-01 9.600455183475234411e-02 8.258638081549321552e-02 7.054870050308477414e-02 5.984050777976980540e-02 5.043744268000664027e-02 4.239027049121914942e-02 3.585828518832973044e-02 3.085185214202185514e-02 2.649959284191472086e-02 2.142857591190072686e-02 1.575348566252804394e-02 1.046147390536136292e-02 6.217772458878970294e-03
