0.004	58.95817912258797	18.762329138372237	40.39946824505187	53.12658093449929	3.314594251019232	66.20333785113831
0.008	92.04910671442065	14.204240432105625	63.07411489019191	40.54212853960893	5.174946792245538	50.360494790799756
0.012	108.41106326149821	11.059504348107478	74.28569492518882	31.63665457093624	6.09480639295685	39.263226556286575
0.016	113.66671357186405	8.677684211921832	77.8869845338663	24.837771114876873	6.390275970941697	30.81810944340429
0.02	111.60941824118797	6.822190928832366	76.47727957656888	19.522525067767827	6.27461603406459	24.225247537699133
0.024	105.0985587299116	5.368799723123755	72.01589243761245	15.351811375086756	5.908579330990724	19.055676015072564
0.028	96.35276970243831	4.237588235997038	66.02308140865098	12.102962421845236	5.416896201313065	15.03007027555191
0.032	87.02015579964878	3.367802861733706	59.62816479792705	9.604376764968364	4.89222212132071	11.934367244197452
0.036000000000000004	78.20905000423673	2.7082046288958614	53.590597252881125	7.71003202952792	4.39686692125813	9.58707091499436
0.04000000000000001	70.54359068323289	2.213932042389658	48.33805239767566	6.291391126390899	3.965919294059669	7.828766291986189
0.044	64.26545916509792	1.8462991747740842	44.03613570554394	5.2372720528685415	3.612966422264137	6.521732605568234
0.048	59.34117931524246	1.5728302629235622	40.66190857735626	4.454176291051468	3.3361262972188315	5.550234671512023
0.052000000000000005	55.56377871338624	1.367151910774941	38.07354886315566	3.8660992981796127	3.1237630508459064	4.820227401432662
0.05600000000000001	52.63898386916692	1.2086090751064704	36.06941375941293	3.413487278312678	2.959332800109993	4.258033524300286
0.06	50.23892821317224	1.0814028777300901	34.42484173049885	3.0507795593309113	2.824403078774037	3.8072897842545244
0.064	48.066656914593004	0.9742480416522658	32.93635265820035	2.745440951534328	2.702279260415368	3.427741042869292
0.068	45.879053765395064	0.8794382778949363	31.43735785758009	2.475269234241538	2.579293494407118	3.0919087643742817
0.07200000000000001	43.52580642462284	0.792482879263673	29.8248599373406	2.22735265117418	2.4469953090996692	2.78379924655398
0.07600000000000001	40.95297568135207	0.7113151269562076	28.061898538947638	1.9957831369276615	2.302352273690463	2.4960768281150214
0.08	38.19642729130184	0.6355903941349187	26.173049683588097	1.7796272169440976	2.1473807399305893	2.22755633235445
0.084	35.356316978831	0.5659217749028485	24.226942322596834	1.5807143113874442	1.9877114039016948	1.980470783970837
