# l C11 C12 C13 ... C110 C21 C22 C23 ... C210 C31 C32 C33 C34 .. C310 ... C1010
1585.	-3.86907827763667e-11	2.0833357558846698e-10	3.9850466650106245e-10	5.025607298920354e-10	5.703173528476003e-10	6.227112918877427e-10	6.673987708593682e-10	7.08479419661108e-10	7.500657562036e-10	8.047034791607871e-10	-6.247331775200114e-11	-8.713904427341426e-11	1.6119956435564194e-10	4.2648163685683323e-10	6.100879136112666e-10	7.399325948979012e-10	8.45732396686e-10	9.420800393668477e-10	1.0395251685960526e-9	1.16754790481587e-9	-1.5758565226183812e-11	-1.0516479202049534e-10	-8.953008252041807e-11	1.3584527987581317e-10	4.1350483432853914e-10	6.337508553115782e-10	8.009205425273384e-10	9.456468185076583e-10	1.0904755032084838e-9	1.2806057548033796e-9	-2.4409246946388837e-12	-4.065805998859619e-11	-1.1792641268554819e-10	-8.819663577103116e-11	1.2745753291529555e-10	4.1509716745855374e-10	6.627920102816231e-10	8.638584133351338e-10	1.0558793635949153e-9	1.3061701670799594e-9	-2.580501012723484e-13	-9.058463755812426e-12	-5.4928656661775494e-11	-1.2169817861209517e-10	-8.548750706353071e-11	1.3236237546186674e-10	4.388298064825223e-10	7.172806267834821e-10	9.64950950504369e-10	1.2768922011070018e-9	-1.764274662248592e-14	-1.240871943372238e-12	-1.3905798933206444e-11	-6.016818754137826e-11	-1.2125641300712031e-10	-8.194626633876548e-11	1.5097730958464443e-10	4.931051425668885e-10	8.201341491795145e-10	1.2011859214990883e-9	-6.768030280195618e-16	-9.593121976083732e-14	-1.9138840295141244e-12	-1.4791959849982733e-11	-5.792935232740484e-11	-1.1765660459733133e-10	-7.713603027960463e-11	1.9089273441475512e-10	6.018568243016865e-10	1.0765335976935902e-9	-1.111715882365131e-17	-3.298720774362377e-15	-1.1913152351933092e-13	-1.620480745625338e-12	-1.16036645267388e-11	-4.8232865724495326e-11	-1.093954310360883e-10	-6.898644887795043e-11	2.7780179348227443e-10	8.828239582292e-10	-4.3694399118997674e-20	-2.9106382032062266e-17	-2.0392273958494212e-15	-5.1163738505010787e-14	-6.845416037332264e-13	-5.699135741600014e-12	-3.028574055635337e-11	-9.068359038494811e-11	-4.908195798181576e-11	5.522654737394991e-10	-7.233146823823215e-24	-1.2525434604010477e-20	-2.011948508011893e-18	-1.0988726889059957e-16	-3.1913740211161606e-15	-6.080855085676322e-14	-8.355973820609941e-13	-8.267354246906458e-12	-4.84539070956075e-11	8.225446412338709e-11
1590.	-3.841094558524581e-11	2.067368646865951e-10	3.954869673974699e-10	4.987675517460726e-10	5.660186372955828e-10	6.180213846101013e-10	6.623751611300987e-10	7.031490364878858e-10	7.444248230582015e-10	7.986545335368655e-10	-6.201135840832187e-11	-8.650841173944061e-11	1.599969625895539e-10	4.233390915737826e-10	6.056070479949492e-10	7.34504997793054e-10	8.395327737833636e-10	9.351771857156089e-10	1.0319110512746183e-9	1.158999332897232e-9	-1.564328642370385e-11	-1.0440194605975143e-10	-8.889224291978415e-11	1.3484583632125876e-10	4.1050420553785573e-10	6.291680445157507e-10	7.951368569584703e-10	9.388226687301425e-10	1.0826098838760456e-9	1.2713728669195408e-9	-2.423235494416382e-12	-4.0365225107017094e-11	-1.1708308371864283e-10	-8.757623739109349e-11	1.2653126348889402e-10	4.1212269400309256e-10	6.580591360992715e-10	8.576981248152442e-10	1.0483548896103562e-9	1.2968672327183061e-9	-2.5619571540265145e-13	-8.993708102866263e-12	-5.4538005687573307e-11	-1.2083812434334933e-10	-8.489270975119409e-11	1.3141255694962313e-10	4.3572117065319466e-10	7.122158076216657e-10	9.581456909603607e-10	1.2678935947721438e-9	-1.7516973487174147e-14	-1.2320674459349238e-12	-1.3807540071353014e-11	-5.974493416512576e-11	-1.2040830812660651e-10	-8.138181652158839e-11	1.499076972748602e-10	4.896501834653491e-10	8.144039792935247e-10	1.192802943776593e-9	-6.720164585054709e-16	-9.525561628973537e-14	-1.900452995537095e-12	-1.4688526848276247e-11	-5.75259399333202e-11	-1.1684174467636633e-10	-7.661024061528089e-11	1.8955826506666586e-10	5.976867439190603e-10	1.0690921786063935e-9	-1.103918778766244e-17	-3.275670388298364e-15	-1.1830167969853567e-13	-1.6092274605391396e-12	-1.1523352572806228e-11	-4.7900340176291705e-11	-1.0864532929379058e-10	-6.852242037703973e-11	2.758880796327323e-10	8.767823532990854e-10	-4.3390885284028726e-20	-2.8904825967639656e-17	-2.025144162148101e-15	-5.0811305978921805e-14	-6.798394204139524e-13	-5.660120443325376e-12	-3.0079298223319956e-11	-9.006858988950833e-11	-4.875762675917944e-11	5.485247024002489e-10	-7.1835642274667e-24	-1.2439785266090211e-20	-1.9982227271076748e-18	-1.091391896944618e-16	-3.1696882186711243e-15	-6.039608606825776e-14	-8.299437565706349e-13	-8.21171454743757e-12	-4.813064472974686e-11	8.170077958051343e-11
1595.	-3.813390300592619e-11	2.0515720818547169e-10	3.925010893209001e-10	4.950142290742331e-10	5.617650223233498e-10	6.133806394924316e-10	6.574041787860057e-10	6.978744663587566e-10	7.388429278359665e-10	7.926688628073061e-10	-6.155414624146976e-11	-8.58841003550505e-11	1.5880682642617876e-10	4.2022870347323746e-10	6.011718831539874e-10	7.291326722454763e-10	8.333962353430276e-10	9.283445365897117e-10	1.0243743402124075e-9	1.1505376288529873e-9	-1.5529177430776602e-11	-1.0364677829077415e-10	-8.82607038003275e-11	1.3385668025348582e-10	4.0753383795177753e-10	6.246311331137801e-10	7.894109521341614e-10	9.32066615383025e-10	1.0748226900398178e-9	1.262231965021458e-9	-2.405724264143181e-12	-4.0075313332978455e-11	-1.1624803444398242e-10	-8.69616464633946e-11	1.2561439961387343e-10	4.0917743941523206e-10	6.533724931511013e-10	8.515979099818902e-10	1.04090372096937e-9	1.2876548533157577e-9	-2.543597548842115e-13	-8.929586565591895e-12	-5.415112603686121e-11	-1.1998628609225308e-10	-8.430357014429177e-11	1.3047184184118606e-10	4.326424130463717e-10	7.071997408521756e-10	9.514059603989156e-10	1.2589816518596137e-9	-1.739242162698396e-14	-1.2233475863130954e-12	-1.3710222806560301e-11	-5.93257466954612e-11	-1.19568410821562e-10	-8.082291194619748e-11	1.4884835364748964e-10	4.862286300457375e-10	8.087292277589429e-10	1.1845010257294804e-9	-6.672757422366562e-16	-9.458649817583752e-14	-1.887151451963255e-12	-1.4586095376477264e-11	-5.7126444527141366e-11	-1.1603479510234307e-10	-7.608949677802131e-11	1.882369071230755e-10	5.935569997963402e-10	1.0617223850863702e-9	-1.0961969129460376e-17	-3.252843373746186e-15	-1.174798905019977e-13	-1.5980833989361205e-12	-1.1443818689468169e-11	-4.7571016578108687e-11	-1.0790231528121748e-10	-6.806248933864851e-11	2.7399259052761427e-10	8.707976041592027e-10	-4.309031799325447e-20	-2.8705223869470537e-17	-2.011197026679284e-15	-5.0462257842501375e-14	-6.751819205296186e-13	-5.62147089785341e-12	-2.987477311686031e-11	-8.94593078612386e-11	-4.843607980488403e-11	5.44818360422517e-10	-7.134448355946846e-24	-1.2354934477860032e-20	-1.984624354654199e-18	-1.0839806086650162e-16	-3.1482045121887898e-15	-5.998746189958787e-14	-8.243421605657179e-13	-8.156577518186932e-12	-4.7810462000813276e-11	8.115261495426316e-11
1600.	-3.7859667558212026e-11	2.0359420447164072e-10	3.895464776214355e-10	4.913001210514848e-10	5.575558076815282e-10	6.087883099371537e-10	6.524850376429966e-10	6.926548866878406e-10	7.333192111014036e-10	7.867455591207568e-10	-6.110165431097166e-11	-8.526607669028441e-11	1.5762909095266935e-10	4.171502788000153e-10	5.967821285308218e-10	7.238152660128519e-10	8.273223783776801e-10	9.215816424774146e-10	1.0169145387823005e-9	1.1421622341547284e-9	-1.5416231084638745e-11	-1.0289923055332943e-10	-8.76353985872767e-11	1.328777109955928e-10	4.045934866009917e-10	6.201397876422899e-10	7.837424278509286e-10	9.25378196494451e-10	1.0671133968438288e-9	1.2531824417910054e-9	-2.3883895675101904e-12	-3.9788300714694576e-11	-1.1542122772306378e-10	-8.635288809934168e-11	1.247068417556869e-10	4.0626125202851e-10	6.487319163427137e-10	8.455575704365161e-10	1.0335256252028568e-9	1.2785327547492978e-9	-2.525420882195674e-13	-8.866096665488957e-12	-5.3768010877476464e-11	-1.191426658281838e-10	-8.37201313271623e-11	1.2954024297987712e-10	4.2959359008222587e-10	7.022323991087515e-10	9.447316581630693e-10	1.2501562022830476e-9	-1.7269087923030963e-14	-1.2147122567614263e-12	-1.3613847840975455e-11	-5.891063377408007e-11	-1.187366961906316e-10	-8.026936975194466e-11	1.4779945080873288e-10	4.828402650216797e-10	8.031093394274924e-10	1.1762792796328092e-9	-6.625808907900357e-16	-9.39238796281041e-14	-1.8739793837267798e-12	-1.4484658883968186e-11	-5.673080027090573e-11	-1.1523552928385109e-10	-7.557362742867323e-11	1.869282273608249e-10	5.894667588251892e-10	1.054423091190005e-9	-1.0885502578907378e-17	-3.2302378961085813e-15	-1.166660245374344e-13	-1.5870460460465568e-12	-1.1365042626835892e-11	-4.7244830838298327e-11	-1.0716640931933415e-10	-6.760700641004326e-11	2.7211509776504197e-10	8.648703453046369e-10	-4.27926293149455e-20	-2.850752333087749e-17	-1.9973826873143972e-15	-5.0116539775376265e-14	-6.705689464638629e-13	-5.583191371234948e-12	-2.9672216935359215e-11	-8.885599583235772e-11	-4.811740584249538e-11	5.411476320727832e-10	-7.085802352197216e-24	-1.2270895519734457e-20	-1.9711564324986657e-18	-1.0766409239935074e-16	-3.126930404304192e-15	-5.95828465087859e-14	-8.187949064604675e-13	-8.10195502506683e-12	-4.7493320496388364e-11	8.061001346873264e-11
1605.	-3.758819128320863e-11	2.020474054881456e-10	3.866223852445292e-10	4.876243123529494e-10	5.533899668491329e-10	6.042432837148527e-10	6.476165522884349e-10	6.87489044746221e-10	7.278523519788079e-10	7.808832120673052e-10	-6.065379764691918e-11	-8.465421013284183e-11	1.5646354801792366e-10	4.141031907082442e-10	5.924368893958275e-10	7.185517177234616e-10	8.213100011334157e-10	9.14887170599552e-10	1.0095301814797359e-9	1.1338715089204905e-9	-1.5304424013351725e-11	-1.0215913580965861e-10	-8.701624549501754e-11	1.3190853297372129e-10	4.0168246298221565e-10	6.156932787379321e-10	7.781304967467853e-10	9.187565503389962e-10	1.0594810670909542e-9	1.2442232608877494e-9	-2.371227607329403e-12	-3.950414242374806e-11	-1.1460268186871669e-10	-8.575031038134643e-11	1.238083041859107e-10	4.033742783989225e-10	6.441377860642324e-10	8.395776467470686e-10	1.0262213101402795e-9	1.2695018640337721e-9	-2.507425167406843e-13	-8.803242168270864e-12	-5.338874713716736e-11	-1.1830751063846297e-10	-8.314239909297944e-11	1.2861818993950807e-10	4.2657528305885254e-10	6.9731450529297e-10	9.381236693410624e-10	1.2414183363465594e-9	-1.714699253694974e-14	-1.2061637105676266e-12	-1.351843664781922e-11	-5.849962970167893e-11	-1.179130991848209e-10	-7.972109383003502e-11	1.4676098892058672e-10	4.794851588549555e-10	7.975444231952732e-10	1.1681378327321142e-9	-6.579330821165964e-16	-9.326783648765357e-14	-1.8609368767128432e-12	-1.4384213231776334e-11	-5.6339003409831425e-11	-1.1444400559416921e-10	-7.506267339164612e-11	1.8563237915959115e-10	5.854161154849345e-10	1.047194223061488e-9	-1.0809786881379247e-17	-3.2078529946170172e-15	-1.1586007730620524e-13	-1.5761158476657894e-12	-1.1287029094008044e-11	-4.6921785810507257e-11	-1.0643751065054392e-10	-6.715571383776911e-11	2.7025559470973444e-10	8.589994325879336e-10	-4.249783155984421e-20	-2.831173772553364e-17	-1.9837017187949313e-15	-4.977414487762111e-14	-6.660000508845085e-13	-5.545275082199677e-12	-2.9471574202762124e-11	-8.825836639738678e-11	-4.780136915068e-11	5.375109394322864e-10	-7.037618868638005e-24	-1.2187651839189483e-20	-1.9578157142593202e-18	-1.0693706055564877e-16	-3.105857482912541e-15	-5.918204091362311e-14	-8.132990314908519e-13	-8.047798869243381e-12	-4.7179132731800486e-11	8.007214630658702e-11
1610.	-3.731942566891976e-11	2.0051694442181226e-10	3.837287076056553e-10	4.839866039734957e-10	5.492672433312895e-10	5.997452587199144e-10	6.42798381662605e-10	6.823765636702688e-10	7.224419373594802e-10	7.750813609187996e-10	-6.021045178929485e-11	-8.404846393495517e-11	1.5530978381714455e-10	4.1108683432229706e-10	5.881354141260036e-10	7.133411553313199e-10	8.153581336096179e-10	9.082600621683249e-10	1.0022201197596064e-9	1.1256641866838748e-9	-1.519374248074405e-11	-1.0142647892826074e-10	-8.640321531224104e-11	1.3094917005098723e-10	3.9880061817841184e-10	6.112912767794915e-10	7.725747004647652e-10	9.122011128078595e-10	1.0519250319167002e-9	1.2353536159995528e-9	-2.3542378194136186e-12	-3.922281722934563e-11	-1.1379226702553227e-10	-8.515372869684992e-11	1.2291873849189966e-10	4.00516108220955e-10	6.395893800789729e-10	8.336571690381931e-10	1.0189895709193912e-9	1.2605606698753579e-9	-2.4896085399283683e-13	-8.741012920856606e-12	-5.301326072232233e-11	-1.1748064736873973e-10	-8.257024831148845e-11	1.2770550024845117e-10	4.2358689102426356e-10	6.924450893032522e-10	9.315807013250073e-10	1.2327663508956775e-9	-1.70261129437457e-14	-1.1977002496506545e-12	-1.3423969968158456e-11	-5.809265199937483e-11	-1.1709746149479164e-10	-7.917799561154705e-11	1.4573273068412475e-10	4.761626541541704e-10	7.92033468648688e-10	1.160075239849219e-9	-6.533313787280696e-16	-9.261823670252243e-14	-1.848021364753605e-12	-1.4284739346577334e-11	-5.595098373475961e-11	-1.1366010541263069e-10	-7.455662749027204e-11	1.8434912544207238e-10	5.81404510589412e-10	1.0400347829532558e-9	-1.0734807207521776e-17	-3.185684450932066e-15	-1.1506190389327818e-13	-1.5652910141091343e-12	-1.120976747959236e-11	-4.6601848965114666e-11	-1.0571554284259312e-10	-6.670845620048114e-11	2.6841374121643027e-10	8.531841291298041e-10	-4.220587538987314e-20	-2.8117839321751694e-17	-1.970152559815498e-15	-4.943503991818586e-14	-6.614747496345965e-13	-5.507716265111795e-12	-2.9272805859308757e-11	-8.766642549989762e-11	-4.7488297247070495e-11	5.339086085632627e-10	-6.989891681682263e-24	-1.2105188470100888e-20	-1.944599314067081e-18	-1.0621681990711665e-16	-3.0849835747917964e-15	-5.878507231211789e-14	-8.078558983540553e-13	-7.994197145297468e-12	-4.6867858994191015e-11	7.953907409188414e-11
1615.	-3.705328058417699e-11	1.990025523201493e-10	3.8086498099557124e-10	4.803864116624486e-10	5.451869731347546e-10	5.952935099138875e-10	6.380297486883911e-10	6.773166185594589e-10	7.170870939309007e-10	7.693390687584395e-10	-5.977156937080431e-11	-8.344872006414451e-11	1.5416772466123293e-10	4.081007758249937e-10	5.83877036086278e-10	7.081827428560986e-10	8.094658030661214e-10	9.01699221159313e-10	9.949831329920156e-10	1.1175388831101197e-9	-1.508416654287518e-11	-1.0070108629108206e-10	-8.57961802583097e-11	1.299994500386315e-10	3.959473794366903e-10	6.069328116109669e-10	7.670737733833878e-10	9.057103725479378e-10	1.044443534046283e-9	1.226571426948931e-9	-2.337416413214145e-12	-3.8944266605645395e-11	-1.1298977778132801e-10	-8.456285629198481e-11	1.220380349319474e-10	3.9768593727886556e-10	6.350853541705014e-10	8.27794379280677e-10	1.0118282437431914e-9	1.2517064787177595e-9	-2.4719671960079153e-13	-8.679391683027414e-12	-5.264141922293075e-11	-1.1666175295480739e-10	-8.200352187121766e-11	1.2680171568523296e-10	4.206273829415472e-10	6.876226243969131e-10	9.251007471085717e-10	1.224197637982274e-9	-1.6906410090300586e-14	-1.1893187312364663e-12	-1.3330413691321146e-11	-5.768958153364375e-11	-1.1628963870277136e-10	-7.864004676696502e-11	1.4471446797876188e-10	4.728719910219605e-10	7.865751510979593e-10	1.1520895768125092e-9	-6.487740612682707e-16	-9.197487853431831e-14	-1.8352297778178125e-12	-1.418621853342181e-11	-5.5566664062400097e-11	-1.1288359395991428e-10	-7.405524600727399e-11	1.8307801971874114e-10	5.774308329790715e-10	1.032943080322878e-9	-1.0660546855798242e-17	-3.1637282576870675e-15	-1.142713418772178e-13	-1.5545687439291147e-12	-1.1133233428616653e-11	-4.62849212946925e-11	-1.0500042447261237e-10	-6.626556484539541e-11	2.6658932773592453e-10	8.47424127659359e-10	-4.191668697628418e-20	-2.7925767001738057e-17	-1.95673075038957e-15	-4.909912977970773e-14	-6.569922977891392e-13	-5.4705152204920556e-12	-2.9075940187401788e-11	-8.708013558400655e-11	-4.717781534271212e-11	5.303400257161992e-10	-6.942618307993964e-24	-1.2023512048038951e-20	-1.9315093520115832e-18	-1.0550348118244711e-16	-3.0643096435765742e-15	-5.839188561493654e-14	-8.024637310500541e-13	-7.94105596451061e-12	-4.655946026082188e-11	7.901115225275323e-11
1620.	-3.6789811100994905e-11	1.97504047184513e-10	3.78031067626197e-10	4.768236071048635e-10	5.411490320847301e-10	5.908879164840267e-10	6.333105355671735e-10	6.723090944191322e-10	7.117877095397668e-10	7.636562271645529e-10	-5.933718228760327e-11	-8.285496065176168e-11	1.5303749249004606e-10	4.051451690835991e-10	5.796618904988472e-10	7.030765953629315e-10	8.036331134858702e-10	8.952047441879017e-10	9.878193105036887e-10	1.1094956779504122e-9	-1.4975697609877678e-11	-9.998293405346947e-11	-8.519501151038685e-11	1.2905949762909301e-10	3.9312266891176024e-10	6.0261751133482e-10	7.616271424327877e-10	8.992835999605895e-10	1.0370356875038464e-9	1.2178756023291183e-9	-2.3207626204858337e-12	-3.866845790817665e-11	-1.1219502750224944e-10	-8.397732714440945e-11	1.2116619458917626e-10	3.9488302363009897e-10	6.306244612124283e-10	8.219876461214628e-10	1.004735318777736e-9	1.242936782914198e-9	-2.4544985483336404e-13	-8.618362620234941e-12	-5.227308093765169e-11	-1.15850480417548e-10	-8.144215159567703e-11	1.2590628058001184e-10	4.17695714721138e-10	6.828457113411007e-10	9.186820753855323e-10	1.2157100196237675e-9	-1.6787844136893125e-14	-1.1810157419719455e-12	-1.3237734123253099e-11	-5.7290328427869523e-11	-1.154895765719339e-10	-7.810736865267868e-11	1.4370584585911494e-10	4.696127822698729e-10	7.811690371321133e-10	1.1441802838374706e-9	-6.442593614238004e-16	-9.133759861053797e-14	-1.822560160433656e-12	-1.408864278876461e-11	-5.518603987861496e-11	-1.1211454175195043e-10	-7.355861377121559e-11	1.8181928375179427e-10	5.734951961460786e-10	1.0259188794619799e-9	-1.0586995892485452e-17	-3.1419828299655407e-15	-1.1348837833436495e-13	-1.5439494844531551e-12	-1.1057432893310307e-11	-4.597101135302124e-11	-1.0429198415358693e-10	-6.58264572889424e-11	2.6478197723548145e-10	8.417176612028598e-10	-4.1630277744064557e-20	-2.7735536856847523e-17	-1.9434372000207206e-15	-4.876640946767641e-14	-6.525519507838901e-13	-5.43365790404068e-12	-2.8880868190638718e-11	-8.649930095638326e-11	-4.6870339499856356e-11	5.268046562661993e-10	-6.895784426571425e-24	-1.1942584800503686e-20	-1.918538395796875e-18	-1.0479663146232515e-16	-3.043826024441363e-15	-5.80023862063838e-14	-7.971227257478135e-13	-7.888384112107923e-12	-4.625388258029792e-11	7.84884418655595e-11
1625.	-3.6528945416967834e-11	1.9602093265745094e-10	3.752261017059281e-10	4.732971115502767e-10	5.371522047496676e-10	5.865271575408535e-10	6.286393312017826e-10	6.673524971609361e-10	7.0654220608197e-10	7.580311476492651e-10	-5.890717870103379e-11	-8.2266990016186e-11	1.5191877166449163e-10	4.0221914212320164e-10	5.754888020996221e-10	6.980213458538918e-10	7.978585314136346e-10	8.887749413153179e-10	9.807268037401009e-10	1.101532514256525e-9	-1.486830302788715e-11	-9.927183440553617e-11	-8.459975509543841e-11	1.281287512686284e-10	3.9032576476449386e-10	5.983447722720365e-10	7.562342561028637e-10	8.929202544094369e-10	1.0297009607602427e-9	1.2092656226882814e-9	-2.3042725612900857e-12	-3.8395368620868784e-11	-1.1140816186127409e-10	-8.339768442441412e-11	1.203029580073168e-10	3.921079474417788e-10	6.262078291074449e-10	8.162384820871595e-10	9.977126956954905e-10	1.234253992665878e-9	-2.437202471714115e-13	-8.557939404925593e-12	-5.19084108198273e-11	-1.1504726822350732e-10	-8.088622535858891e-11	1.2501994494901922e-10	4.1479313411623587e-10	6.781158976236332e-10	9.12326555455367e-10	1.2073058027002988e-9	-1.6670458043163294e-14	-1.1727953930625557e-12	-1.3145972708921071e-11	-5.689499187598988e-11	-1.146972416155204e-10	-7.757965925744096e-11	1.4270719567138518e-10	4.663851838324381e-10	7.758151788435773e-10	1.1363473430030753e-9	-6.397894702046885e-16	-9.070658631833658e-14	-1.8100139702842257e-12	-1.3992009192234782e-11	-5.480906437733403e-11	-1.1135282516153367e-10	-7.30666934563048e-11	1.8057258423322341e-10	5.695972343164158e-10	1.0189619394151013e-9	-1.0514160216470791e-17	-3.1204470254947895e-15	-1.1271292574180004e-13	-1.5334318031890174e-12	-1.0982356423392172e-11	-4.566010246306271e-11	-1.0359034741127056e-10	-6.53915993854889e-11	2.629919919377913e-10	8.360659043702388e-10	-4.1346608171148474e-20	-2.754712368727061e-17	-1.930270639037226e-15	-4.843687271222725e-14	-6.481541954358918e-13	-5.397154843577621e-12	-2.868767000293936e-11	-8.592400585452011e-11	-4.656543087740214e-11	5.233025016823861e-10	-6.84940061745821e-24	-1.186243582305073e-20	-1.9056920993540842e-18	-1.0409656522262405e-16	-3.023538536473301e-15	-5.761659737104233e-14	-7.918319029106958e-13	-7.836107495489782e-12	-4.595104990180105e-11	7.797017387840097e-11
1630.	-3.6270661142110135e-11	1.9455312813505444e-10	3.724497802204271e-10	4.698065371238672e-10	5.331960464661845e-10	5.822107428245613e-10	6.240156064248428e-10	6.624462618556737e-10	7.013499824263106e-10	7.524631815181064e-10	-5.848146936093482e-11	-8.16848454567326e-11	1.5081125931152038e-10	3.9932234453273805e-10	5.713573361064456e-10	6.930164896522033e-10	7.921414983416445e-10	8.824092057105311e-10	9.737049570740138e-10	1.0936486722964032e-9	-1.4761978639278243e-11	-9.856780442001996e-11	-8.401032271058897e-11	1.2720732885567068e-10	3.875565974438778e-10	5.941143545991639e-10	7.508947538993113e-10	8.86619876132086e-10	1.0224387958319896e-9	1.2007408011809248e-9	-2.2879461858721033e-12	-3.81249734598924e-11	-1.1062903371401066e-10	-8.282376344418143e-11	1.1944824604631415e-10	3.893602856031853e-10	6.218347266604764e-10	8.105459123746817e-10	9.907591671809474e-10	1.2256565978018255e-9	-2.420076716810555e-13	-8.49811132621019e-12	-5.154733916569867e-11	-1.1425195774656444e-10	-8.033561452694913e-11	1.2414254112571182e-10	4.119190676243258e-10	6.734322528127877e-10	9.06032927306264e-10	1.1989833133902252e-9	-1.6554229830976058e-14	-1.1646561110568517e-12	-1.3055111144134448e-11	-5.6503489718539683e-11	-1.1391247635315779e-10	-7.705682847606754e-11	1.4171834460029084e-10	4.6318858321145404e-10	7.705124764228279e-10	1.1285890806503583e-9	-6.353635065680983e-16	-9.0081711006029e-14	-1.7975886568286361e-12	-1.3896299077698142e-11	-5.443566474425088e-11	-1.1059826586767827e-10	-7.257927480595291e-11	1.7933780144689217e-10	5.657359492834328e-10	1.0120701400888655e-9	-1.0442025052907675e-17	-3.0991167517470563e-15	-1.1194483342973609e-13	-1.5230134233221725e-12	-1.0907984826716603e-11	-4.535209498714573e-11	-1.0289518175985727e-10	-6.496051267495246e-11	2.612185030589657e-10	8.304661104225695e-10	-4.1065618103747675e-20	-2.7360480667118044e-17	-1.917227275802497e-15	-4.811040698049203e-14	-6.437971567507435e-13	-5.360986033171952e-12	-2.849622238371262e-11	-8.535402372493297e-11	-4.6263456543815026e-11	5.198327104484525e-10	-6.803443493810432e-24	-1.1783016929913861e-20	-1.892961980558984e-18	-1.0340283124220996e-16	-3.003436444917832e-15	-5.723439616864675e-14	-7.865909126193757e-13	-7.784552019330465e-12	-4.5650942038986166e-11	7.745662240792337e-11
1635.	-3.601482812180982e-11	1.931005347615415e-10	3.6970170506263957e-10	4.663513317164581e-10	5.292799053531891e-10	5.779379436725913e-10	6.194385670522515e-10	6.575895340889678e-10	6.962101231855504e-10	7.469513332768605e-10	-5.805994172519034e-11	-8.110840960929477e-11	1.4971467386225084e-10	3.96454047110356e-10	5.672664736808597e-10	6.880608001477861e-10	7.864806166029955e-10	8.761059841500734e-10	9.667520599685705e-10	1.0858422348532395e-9	-1.465669945323243e-11	-9.787066924914951e-11	-8.342660526367761e-11	1.2629498798517012e-10	3.8481454207045954e-10	5.899252942599494e-10	7.456074118935728e-10	8.803810211463833e-10	1.0152475285351286e-9	1.1922991843714971e-9	-2.271779560273266e-12	-3.785721556919935e-11	-1.0985748154648575e-10	-8.225538771269384e-11	1.1860193190056223e-10	3.866394030511271e-10	6.175040984790274e-10	8.049085662548888e-10	9.838730568759113e-10	1.2171425206660314e-9	-2.4031178233795726e-13	-8.438865044945391e-12	-5.1189770852080025e-11	-1.134643134030584e-10	-7.979017497111287e-11	1.2327373616350103e-10	4.0907269389343415e-10	6.687936165109957e-10	8.997997181251091e-10	1.1907406683795028e-9	-1.6439130928892112e-14	-1.1565956291969996e-12	-1.2965123700572016e-11	-5.611572464660071e-11	-1.1313516572793176e-10	-7.653896060636164e-11	1.407389448995952e-10	4.6002247226388257e-10	7.652603162516848e-10	1.120904749081762e-9	-6.309801943607605e-16	-8.94628102460899e-14	-1.785281708409858e-12	-1.3801500251199444e-11	-5.4065823930425794e-11	-1.0985088974199771e-10	-7.209646619850696e-11	1.7811476448194203e-10	5.619114158557777e-10	1.005243908096089e-9	-1.0370576541262974e-17	-3.0779896319282693e-15	-1.111840617125976e-13	-1.5126942768784013e-12	-1.0834320410058924e-11	-4.504701383081793e-11	-1.0220664020039068e-10	-6.453350693047012e-11	2.5946195436552644e-10	8.249194338820778e-10	-4.078730536128393e-20	-2.7175612601510242e-17	-1.904307809300521e-15	-4.7787044476018745e-14	-6.394816050764904e-13	-5.325161662762209e-12	-2.830658760609644e-11	-8.478938255775843e-11	-4.596407676209993e-11	5.163951997540561e-10	-6.757924554313747e-24	-1.1704354246280063e-20	-1.880352589725592e-18	-1.0271564373619734e-16	-2.9835233079650037e-15	-5.685577777807412e-14	-7.813987487133026e-13	-7.733334619480662e-12	-4.535350029826978e-11	7.694745335049004e-11
