60.	1.768913062882507e-9	2.8745708372212744e-9	3.3135036083682757e-9	3.5809901526675823e-9	3.773361151706493e-9	3.926277012964665e-9	4.0572623657422046e-9	4.177710418536477e-9	4.299643265166717e-9	4.459801530718881e-9	5.4296950451167244e-9	6.7211394892376904e-9	7.553138157032172e-9	8.15852111823863e-9	8.640672469068887e-9	9.053722039891376e-9	9.433573678653144e-9	9.81810902833726e-9	1.0323330683779602e-8	8.736344650670922e-9	1.0139561767090324e-8	1.1192075067084809e-8	1.2037611028709762e-8	1.2763215349020802e-8	1.3430633065915416e-8	1.410628412350122e-8	1.499398912815847e-8	1.2077406897237546e-8	1.359908770658973e-8	1.4847171576024133e-8	1.5925292353617345e-8	1.691831224645694e-8	1.7923756668243692e-8	1.924481316994846e-8	1.5585174434587975e-8	1.726939750109073e-8	1.8747705590184002e-8	2.0116254581903003e-8	2.1503210279934537e-8	2.3325497657007222e-8	1.9406295991188105e-8	2.1334149467666738e-8	2.314249157610422e-8	2.4981920171533538e-8	2.7399992232717367e-8	2.3751904809773115e-8	2.6077380934300563e-8	2.846954225278245e-8	3.162174197702033e-8	2.9003731124664668e-8	3.20917332178694e-8	3.620012396702953e-8	3.6084054403023105e-8	4.1561266450995026e-8	4.957189907071608e-8
65.	1.545460973414916e-9	2.5226597215853765e-9	2.91273401372771e-9	3.1505841303239666e-9	3.321661247372587e-9	3.457658464394989e-9	3.574138411631585e-9	3.681255048195609e-9	3.789691664544684e-9	3.9321595904966176e-9	4.796874999419605e-9	5.95922833150953e-9	6.710373300960747e-9	7.257248205918815e-9	7.692814536993147e-9	8.065967550841945e-9	8.409117898868277e-9	8.756511032523413e-9	9.212914796060498e-9	7.788745035160535e-9	9.069042967622247e-9	1.0030384390163477e-8	1.0802791683993736e-8	1.1465640904424602e-8	1.2075366630458967e-8	1.2692669682338986e-8	1.3503636146446467e-8	1.084659006608714e-8	1.2244337829441342e-8	1.339125011370846e-8	1.4381977996339682e-8	1.529433847139864e-8	1.6218253890949426e-8	1.743218314156077e-8	1.4074085818227919e-8	1.5626106452064245e-8	1.698855840296011e-8	1.8249968288257102e-8	1.9528309459075635e-8	2.120795197158102e-8	1.759849791132802e-8	1.9378297508493878e-8	2.104805418049371e-8	2.2746472288604856e-8	2.4979291708172e-8	2.1612972330840343e-8	2.3762890411391545e-8	2.597491632246011e-8	2.888995287265121e-8	2.6471566838093406e-8	2.9331584031797707e-8	3.313724830414351e-8	3.3035522084976184e-8	3.81219446382545e-8	4.559266231157718e-8
70.	1.3603443442763827e-9	2.230332347694993e-9	2.5785893978567007e-9	2.7912120683036182e-9	2.944156321592851e-9	3.0657401241244118e-9	3.169886823169662e-9	3.265650740903261e-9	3.362595117636076e-9	3.4897764649759412e-9	4.2640879177419456e-9	5.312077377774525e-9	5.991586381534693e-9	6.486581169573251e-9	6.880896290119221e-9	7.2186876262817925e-9	7.5293348298796e-9	7.843881598959793e-9	8.257070057448804e-9	6.974617929593159e-9	8.144559137145197e-9	9.024212392505228e-9	9.731256846892181e-9	1.0338223912637808e-8	1.0896385045220712e-8	1.1461443589508384e-8	1.2203848341222805e-8	9.77866263919325e-9	1.1066340180916906e-8	1.212336909350868e-8	1.3036592814191829e-8	1.3877764350087837e-8	1.4729448602120332e-8	1.5848449781284954e-8	1.2758037112032475e-8	1.4194125896757278e-8	1.545499466668662e-8	1.6622319054621218e-8	1.7805352140060894e-8	1.9359767979502618e-8	1.6023034535869308e-8	1.767370398356606e-8	1.9222361338166546e-8	2.0797738753337072e-8	2.2868740203783456e-8	1.9748891149284745e-8	2.1745755327589102e-8	2.3800537498101884e-8	2.650833140307962e-8	2.4264217743810896e-8	2.6924082363157164e-8	3.046406741885336e-8	3.037333416918433e-8	3.511290370609157e-8	4.209557802445736e-8
75.	1.2066706190818126e-9	1.9862759876547982e-9	2.299206177032039e-9	2.4903497730484122e-9	2.6278349388075134e-9	2.737141301233067e-9	2.830761007837641e-9	2.916854677167285e-9	3.0040098382694753e-9	3.1185264150955293e-9	3.8151941380640555e-9	4.762622683121575e-9	5.378798298911518e-9	5.827789598534542e-9	6.185562838062419e-9	6.492064022143612e-9	6.77392938688806e-9	7.0592726112684645e-9	7.434171132692177e-9	6.2748932517096895e-9	7.344729513295978e-9	8.151316405295251e-9	8.7994990690991e-9	9.355913303368908e-9	9.867624205868746e-9	1.0385528107421166e-8	1.1066128520050123e-8	8.849132145537472e-9	1.0037421346170025e-8	1.1013678692940954e-8	1.1857241615761603e-8	1.2634275276973877e-8	1.3421032535365772e-8	1.4454719330991335e-8	1.160539523274495e-8	1.2937882236286839e-8	1.4108156560057298e-8	1.5191657773582615e-8	1.6289727299177336e-8	1.7732559601074262e-8	1.463929882336118e-8	1.6175991181833455e-8	1.761760179461198e-8	1.908412489126727e-8	2.1012013354534902e-8	1.8110877094744208e-8	1.9972988816931725e-8	2.188922606855182e-8	2.441458741214899e-8	2.2324209744665074e-8	2.480793760466305e-8	2.8113656677910483e-8	2.8032080037437286e-8	3.2464109528685425e-8	3.900778658908563e-8
80.	1.075528705339072e-9	1.7780824859427604e-9	2.0606686936733646e-9	2.233375511452805e-9	2.3576247605400886e-9	2.4563960901393812e-9	2.5409944918057538e-9	2.6187920833914153e-9	2.697548645309351e-9	2.8010245527311896e-9	3.431600320171139e-9	4.29098380791537e-9	4.851019536982214e-9	5.259560976717458e-9	5.585052600043746e-9	5.8639070031603285e-9	6.1203494154474615e-9	6.379954660096583e-9	6.721033159254194e-9	5.668618667583377e-9	6.648468631022392e-9	7.3879847909000685e-9	7.982931221272341e-9	8.493498520233407e-9	8.963029412119768e-9	9.438447999510415e-9	1.0063098586856048e-8	8.033312997178982e-9	9.131025757237638e-9	1.0033740279580137e-8	1.0813958477288413e-8	1.1532664691435645e-8	1.2260192569148237e-8	1.3216420605333445e-8	1.0586254941246694e-8	1.182485736675781e-8	1.2912975738927237e-8	1.3920632341896724e-8	1.49418921963672e-8	1.628387939009661e-8	1.3411741355519559e-8	1.4845534721058797e-8	1.6191059808595173e-8	1.7560091939043184e-8	1.9359596830642204e-8	1.6655371556140924e-8	1.8397407106777023e-8	2.0190200061372528e-8	2.2552899303230242e-8	2.060008942542424e-8	2.2927518664002978e-8	2.602516888121437e-8	2.595190093293695e-8	3.011010003340265e-8	3.6259865532135474e-8
85.	9.644046768309241e-10	1.6007512901019635e-9	1.8574620025732196e-9	2.014242661624736e-9	2.1270919171242444e-9	2.216802078702844e-9	2.2935827631730356e-9	2.3642421009924876e-9	2.4357724279734104e-9	2.529740172164633e-9	3.103821535549576e-9	3.886570786686571e-9	4.397427938281078e-9	4.770307237532724e-9	5.0674163348210475e-9	5.321924519174562e-9	5.556013851298023e-9	5.675318585208458e-9	6.104367985718338e-9	5.144627404323156e-9	6.042860919773546e-9	6.722224557270543e-9	7.268893209406545e-9	7.738019530792878e-9	8.169634322456543e-9	8.60657420239996e-9	9.180648635076295e-9	7.3186232944964794e-9	8.333404185451014e-9	9.168855507766408e-9	9.891131875001195e-9	1.0556497124758404e-8	1.1230165088129493e-8	1.2115273329272487e-8	9.684957672919136e-9	1.08375451870742e-8	1.185085094110777e-8	1.2789231759171803e-8	1.3740250113755166e-8	1.4989866465349073e-8	1.2319910883826684e-8	1.3660415847284557e-8	1.4918741170076023e-8	1.619890876646712e-8	1.7881633760430287e-8	1.5356939123349673e-8	1.6990694544988828e-8	1.867222113925167e-8	2.0888117373602892e-8	1.9060532512148387e-8	2.1247403827738203e-8	2.415857339267538e-8	2.4093392998378983e-8	2.800679610461016e-8	3.380305298073761e-8
90.	8.686996956360197e-10	1.4473691008689028e-9	1.6814565578951966e-9	1.8245203143961297e-9	1.92751542042356e-9	2.0093525369687495e-9	2.0794455148958483e-9	2.1439038048574167e-9	2.2091650735855938e-9	2.294897846829639e-9	2.8200919573820325e-9	3.536282873392498e-9	4.004014766621075e-9	4.3456080920431334e-9	4.617791061272848e-9	4.850978803870482e-9	5.0654251311730095e-9	5.282513702233956e-9	5.567743435643776e-9	4.688800067733576e-9	5.513866183985376e-9	6.1388441037100816e-9	6.6419064064187974e-9	7.07384438523461e-9	7.47116706807664e-9	7.873396858714333e-9	8.401864842980511e-9	6.689963338610133e-9	7.628573471513527e-9	8.402327961156818e-9	9.071479962557815e-9	9.687931464692527e-9	1.0312093671589471e-8	1.113214383037855e-8	8.884263481026005e-9	9.95748545534524e-9	1.0901716463170289e-8	1.1776293789549976e-8	1.2662667747914198e-8	1.3827339745140346e-8	1.1343242242344805e-8	1.2597960708492919e-8	1.3776204108300586e-8	1.4974972211354415e-8	1.6550828439210325e-8	1.4190910951821265e-8	1.5725847921714177e-8	1.7305905533974767e-8	1.9388328541390174e-8	1.7675035779354792e-8	1.9735151829889453e-8	2.247750713927046e-8	2.2420498220502656e-8	2.6113467132666436e-8	3.159144969650916e-8
95.	7.857033453904506e-10	1.3138544350028047e-9	1.5282695900625512e-9	1.659234489138079e-9	1.753506954169204e-9	1.8284519077159302e-9	1.892642310241222e-9	1.9516724323206544e-9	2.0114298378948825e-9	2.089941508888438e-9	2.572657716816872e-9	3.2309523412694236e-9	3.6609201058060492e-9	3.974982894276781e-9	4.225287770940435e-9	4.43973392273015e-9	4.636946727992497e-9	4.836590544241934e-9	5.098891194713046e-9	4.2908336240151866e-9	5.050529652659352e-9	5.626730278584641e-9	6.090765444027996e-9	6.489225564367873e-9	6.855699156906689e-9	7.226814813029109e-9	7.714325089854957e-9	6.136221341363455e-9	7.005137290222514e-9	7.72236309684521e-9	8.342852397390022e-9	8.914514243615784e-9	9.493327955173496e-9	1.0253801703907022e-8	8.172095520326557e-9	9.171848248465818e-9	1.0052207891082013e-8	1.0867797290389296e-8	1.1694417477986245e-8	1.2780558241371444e-8	1.0467746022277947e-8	1.1643014561771803e-8	1.27471766365253e-8	1.3870679263364153e-8	1.534764205912239e-8	1.3140189501172876e-8	1.4584053850500042e-8	1.6070675138736378e-8	1.8029996770012832e-8	1.6422610312074307e-8	1.8366549785495775e-8	2.095451056270904e-8	2.0905860649453407e-8	2.4398561812980404e-8	2.958876027200215e-8
100.	7.138000975854321e-10	1.1973881385763026e-9	1.3944026629255839e-9	1.5147984028816684e-9	1.601430552882399e-9	1.6703021065199922e-9	1.7292900209978875e-9	1.7834694336530721e-9	1.8383021829738832e-9	1.9104487503484413e-9	2.3556403586507517e-9	2.963241356199152e-9	3.3600373205053788e-9	3.649921870500214e-9	3.8808443961969356e-9	4.07891664320561e-9	4.2609568694166284e-9	4.445240984468198e-9	4.68736389748763e-9	3.941907698203702e-9	4.6435649164688256e-9	5.176238963179764e-9	5.605415986734707e-9	5.9738256633909235e-9	6.312812333999897e-9	6.655986302274049e-9	7.106863472927936e-9	5.6477607482316675e-9	6.4532141156101815e-9	7.1188466233441054e-9	7.694922243410118e-9	8.225693516909015e-9	8.763118271373486e-9	9.46921401399559e-9	7.538319972441082e-9	8.470085917581431e-9	9.291379370691325e-9	1.0052337984451924e-8	1.0823782943244114e-8	1.1837311523445662e-8	9.682450388256269e-9	1.0783635074479903e-8	1.1818920898917776e-8	1.287244868704213e-8	1.4257468243521885e-8	1.2191584418054654e-8	1.3550804142604547e-8	1.495074328322925e-8	1.6795922709613867e-8	1.528696271527379e-8	1.7123723127790163e-8	1.9569282293139232e-8	1.9529091701846588e-8	2.2838442205663118e-8	2.776683535238925e-8
105.	6.50759946660777e-10	1.0948560948934734e-9	1.2763051894874431e-9	1.3872534588989848e-9	1.467096379931722e-9	1.5305666495321818e-9	1.5849343822896937e-9	1.6349264794056044e-9	1.6855348140029123e-9	1.7520192151050015e-9	2.1634921760925007e-9	2.726382988268871e-9	3.0939034485963242e-9	3.3623162311777633e-9	3.5764240513743767e-9	3.759780052698568e-9	3.928391841555802e-9	4.0991239133163164e-9	4.32338084406232e-9	3.6336712676399143e-9	4.283886057209536e-9	4.777633965340797e-9	5.175691660095745e-9	5.5174458697081874e-9	5.831840320266529e-9	6.1500718734057175e-9	6.568238623269751e-9	5.215069577542007e-9	5.962943090077437e-9	6.581655354157095e-9	7.117305303959981e-9	7.610870109358158e-9	8.110625779383354e-9	8.767231448619475e-9	6.972829713158355e-9	7.84186597621858e-9	8.608479806603774e-9	9.319126773702351e-9	1.0039459322177657e-8	1.0985926611694107e-8	8.976182806837525e-9	1.000847497674294e-8	1.0979519932835119e-8	1.1967855582039692e-8	1.326721440893731e-8	1.1332804929611284e-8	1.2612964691986293e-8	1.393193063839328e-8	1.5670554583390136e-8	1.4253552833602677e-8	1.5990472032897947e-8	1.8303574207102563e-8	1.8271804191213043e-8	2.1411744688829905e-8	2.6100411267703212e-8
