10.	0.00005339527190919029	0.0000139020142978626	2.180996447951416e-6	2.4097503179836885e-7	1.938623596786774e-8	1.0427410466391641e-9	3.192196350075859e-11	4.1750332706320134e-13	1.2770102984909167e-15	1.534368660621562e-19	0.00002760356677389413	0.000013607224045841182	3.61699981236084e-6	6.122241631247843e-7	6.622861035893297e-8	4.11200700250303e-9	1.1377049600505911e-10	7.936165407574176e-13	2.5334861516872366e-16	0.000017802531025174984	0.000010486934757190974	3.490726391328341e-6	6.909204720212189e-7	7.644758125152257e-8	3.845811451671357e-9	5.247826791328707e-11	3.8970265666092306e-14	0.000012631789997480535	8.016532234901186e-6	2.8733585544264223e-6	5.586715751020171e-7	4.941996428901242e-8	1.2498200908553047e-9	2.041839410694579e-12	9.423481785242221e-6	6.114519727998954e-6	2.1245946586127274e-6	3.3702986923548315e-7	1.5916319905784586e-8	5.6916909520198205e-11	7.202916741320133e-6	4.587054859735266e-6	1.3627479068936367e-6	1.2647682822046313e-7	1.0398931044727132e-9	5.537766893598094e-6	3.272631753665192e-6	6.499883107251382e-7	1.3670832712886283e-8	4.184254331403501e-6	2.027168734091967e-6	1.2978935030666018e-7	2.9511038810722947e-6	7.830293445483197e-7	1.3668486018572816e-6
15.	0.000049299352962279626	0.000014873003138202864	2.4401613287192752e-6	2.7767396502602393e-7	2.283124175320399e-8	1.2498009473150117e-9	3.88480609999487e-11	5.153680013473959e-13	1.5992348179310167e-15	1.953917509956774e-19	0.00003066957579769338	0.000015567106029378638	4.230910454015264e-6	7.291008778960436e-7	8.008553242815969e-8	5.040328132435553e-9	1.412404143587076e-10	9.980029119921104e-13	3.2343591848825357e-16	0.000020763302319824923	0.000012432454622296603	4.197712198845951e-6	8.416095474703013e-7	9.424370698696403e-8	4.796186846089614e-9	6.622400709939243e-11	4.9865296118726445e-14	0.000015159875891778566	9.73025740951783e-6	3.524997495423152e-6	6.924942903531085e-7	6.189401494747706e-8	1.5823075986749046e-9	2.6185100890017504e-12	0.0000115413945883994	7.555021388589051e-6	2.6483457398611446e-6	4.2393847337555423e-7	2.0216709163055263e-8	7.31572973617199e-11	8.964584107896255e-6	5.751674599949899e-6	1.722227432901329e-6	1.612260496988698e-7	1.3398747136650892e-9	6.987415446293531e-6	4.157443509897735e-6	8.320041762515461e-7	1.7664795103161093e-8	5.346640858683547e-6	2.607731403461111e-6	1.6831706283712176e-7	3.819548196928665e-6	1.020831491196834e-6	1.7962193834101615e-6
20.	0.000042371705576415936	0.000014287394633423615	2.4530345793040537e-6	2.87207612651016e-7	2.4129198980087888e-8	1.3446244152911868e-9	4.244746037351443e-11	5.712617866418067e-13	1.7984725603261464e-15	2.234178192930047e-19	0.00003062017978239743	0.000015990511075667197	4.441209198505825e-6	7.793196721674636e-7	8.694186900575902e-8	5.5475746469241185e-9	1.5745629988420816e-10	1.1269969413037561e-12	3.70750259079853e-16	0.00002173194528902124	0.000013227608608736322	4.531435130555013e-6	9.204595065864842e-7	1.0432790603412661e-7	5.3713096079927146e-9	7.504391940913434e-11	5.728950768297346e-14	0.000016331871237237173	0.000010603573237223279	3.883033759994941e-6	7.708092112216156e-7	6.960981712948505e-8	1.7988328785393778e-9	3.014989882153747e-12	0.000012692330318028621	8.382498842452184e-6	2.9644853864966488e-6	4.788596594943292e-7	2.3058150540288775e-8	8.442261633595452e-11	0.00001001905500392591	6.476330316061102e-6	1.954461149232458e-6	1.8454030320700254e-7	1.5499152957708597e-9	7.917050576960882e-6	4.742433991427214e-6	9.56216978989503e-7	2.0491031313186893e-8	6.134288014788436e-6	3.011732176981419e-6	1.9594575922408892e-7	4.4378790561802585e-6	1.1945399421433552e-6	2.1182752853112064e-6
25.	0.0000358063005217971	0.00001292511518481339	2.3148538874424622e-6	2.797601163841006e-7	2.404127411363671e-8	1.3624441930204024e-9	4.364389639037994e-11	5.959033282853914e-13	1.9039489073016156e-15	2.405492400024614e-19	0.000028691501540021675	0.000015455109406177684	4.394910246060734e-6	7.848977651526455e-7	8.884111558299843e-8	5.745497936682157e-9	1.6521167781629538e-10	1.198140936181375e-12	4.0018501662153254e-16	0.000021440848722761404	0.000013264727838126447	4.605983022692102e-6	9.473200222251828e-7	1.0868396498254466e-7	5.66224393614633e-9	8.006379012727117e-11	6.197937441613264e-14	0.000016569155141730073	0.000010874658549766424	4.025020831263411e-6	8.075030114667529e-7	7.369785589649743e-8	1.9254551485763475e-9	3.2690433630558063e-12	0.000013134157413817143	8.752791087855783e-6	3.123517604977337e-6	5.092271307067571e-7	2.476286459377989e-8	9.174234088678831e-11	0.000010539699721290353	6.864924085588238e-6	2.088310888939109e-6	1.9889692000281788e-7	1.6883684962768586e-9	8.445601819609412e-6	5.0937713775582795e-6	1.0348691437730705e-6	2.2384079682312193e-8	6.627329342804998e-6	3.275539594172285e-6	2.1481633589797963e-7	4.855816612585158e-6	1.3163503042466043e-6	2.3524718142537765e-6
30.	0.0000305208236443453	0.000011386883894620777	2.106614186480217e-6	2.6125653575423845e-7	2.296462085674972e-8	1.3278736264065077e-9	4.325123051392733e-11	5.986372535783462e-13	1.938410071479884e-15	2.4910630178783897e-19	0.000025966798652948058	0.000014337526967362775	4.1673716328285114e-6	7.593729819056323e-7	8.744867529228206e-8	5.7343533443910045e-9	1.6682768908032054e-10	1.2248969713416431e-12	4.154879120541519e-16	0.00002026724319210712	0.000012766404490563825	4.50597055144322e-6	9.396623687847507e-7	1.0905304436562503e-7	5.741886856619004e-9	8.214367352759602e-11	6.449984462755136e-14	0.00001617277869849939	0.000010747237132610935	4.020415673666118e-6	8.142782714475474e-7	7.50397878120679e-8	1.9820651060762087e-9	3.4096899964267112e-12	0.000013098365562578012	8.800675105708301e-6	3.1660318843850094e-6	5.207493850836837e-7	2.557698230113829e-8	9.590909075132413e-11	0.00001066755706824949	6.998015420733801e-6	2.1458152534327902e-6	2.0619158785111205e-7	1.7693977921131766e-9	8.663963729907909e-6	5.26200232960266e-6	1.0773547287318233e-6	2.3524992393057918e-8	6.887177560045604e-6	3.4271766910936118e-6	2.2659250342786034e-7	5.111912814606543e-6	1.3957924435524839e-6	2.514095535102432e-6
35.	0.000026499772364053385	9.966421152844238e-6	1.8834337174266038e-6	2.3869809230167746e-7	2.135994082928782e-8	1.255132442401083e-9	4.156257843565544e-11	5.850576051919305e-13	1.9251985265274478e-15	2.511466654537707e-19	0.000023116838330011466	0.000013026705071321704	3.85440679536687e-6	7.134363639566135e-7	8.34391773624148e-8	5.557638025013544e-9	1.6413202829518138e-10	1.221463592396572e-12	4.198480809003604e-16	0.000018699531563220126	0.00001194419514705272	4.273990610604055e-6	9.040284488825394e-7	1.0641624550580878e-7	5.677809708159512e-9	8.217226436460189e-11	6.531896739926234e-14	0.000015308366265089394	0.00001029729794609534	3.90043963324111e-6	7.996979741939998e-7	7.453098733226559e-8	1.9883260142580517e-9	3.460590570190058e-12	0.000012682248381283924	8.610898773469605e-6	3.129050855195704e-6	5.194040881834944e-7	2.5730063921366024e-8	9.756347973956989e-11	0.00001052494117038027	6.958830893762816e-6	2.149315235947309e-6	2.0808268047085918e-7	1.8043997017969242e-9	8.66596409956056e-6	5.294127322150436e-6	1.0914648999215442e-6	2.406040750022456e-8	6.965734981718941e-6	3.4892797316227467e-6	2.3260918962967303e-7	5.237115996924864e-6	1.440518856874369e-6	2.615497381574919e-6
40.	0.00002342181811968883	8.80590289798745e-6	1.675234531074235e-6	2.154215473368191e-7	1.9582332101273965e-8	1.1671691525812224e-9	3.914292892309665e-11	5.585154667956376e-13	1.868549449013322e-15	2.486595834556811e-19	0.000020518624239135476	0.000011706889045799596	3.5153849948794356e-6	6.600070135364703e-7	7.816344958280222e-8	5.2686368656937974e-9	1.576777630932698e-10	1.1914573993771594e-12	4.1682981110354235e-16	0.0000170170956840365	0.000011008869676300952	3.98545605440438e-6	8.52177630748822e-7	1.014606074227123e-7	5.483655479426817e-9	8.049171982402743e-11	6.500015354127226e-14	0.000014251375470642235	9.676705714397586e-6	3.7006949509171064e-6	7.669555049652015e-7	7.234647161744899e-8	1.9552735148592586e-9	3.450903503389138e-12	0.000012013546663938783	8.22931437359945e-6	3.0203454945496123e-6	5.06819077857865e-7	2.540056056132292e-8	9.748202032560052e-11	0.00001014067283013207	6.764399447626055e-6	2.1091209977335632e-6	2.0624975782835312e-7	1.8064813937208525e-9	8.48756584258364e-6	5.227210772159348e-6	1.0864589667934921e-6	2.4142441054127943e-8	6.921835565856388e-6	3.4886642521870194e-6	2.341128178987427e-7	5.262336671090487e-6	1.4570580645078646e-6	2.6669798104642247e-6
45.	0.000020946008417209183	7.921296229401219e-6	1.4993884348121733e-6	1.9385642251764807e-7	1.7799750339565437e-8	1.0737475279304205e-9	3.64592037998601e-11	5.263287864833918e-13	1.7827708490590485e-15	2.417002837777429e-19	0.000018365462012028127	0.00001051334619085026	3.183913268239058e-6	6.043681206147838e-7	7.242493515747566e-8	4.936756400686547e-9	1.4929176589653543e-10	1.1414572139803464e-12	4.0638376889107394e-16	0.000015389734524316514	0.000010049142004381164	3.6762993904631686e-6	7.943993204764444e-7	9.551563854800879e-8	5.21244286193024e-9	7.74065057447629e-11	6.354323712405416e-14	0.000013124915261546974	8.993956918769955e-6	3.4700007156350134e-6	7.25260804194108e-7	6.903590333289962e-8	1.887378175017143e-9	3.3824630084125834e-12	0.000011249234124701638	7.761416252632417e-6	2.869777151344042e-6	4.857240611308925e-7	2.4614564003437163e-8	9.580844580696563e-11	9.62202261299603e-6	6.462069595160194e-6	2.03174888256278e-6	2.0072922826202771e-7	1.7807432447770093e-9	8.16138625254048e-6	5.066335777370512e-6	1.0625932778447344e-6	2.3880615994455257e-8	6.7557590569825865e-6	3.432324122585931e-6	2.3254097225062482e-7	5.215296224453725e-6	1.4545148239265358e-6	2.6796057863676264e-6
50.	0.0000188264355908446	7.259402980767373e-6	1.3599413110116144e-6	1.753809421158732e-7	1.616444635055109e-8	9.822509135988098e-10	3.367434967434117e-11	4.917219934613586e-13	1.6855843595970075e-15	2.3173197006206287e-19	0.000016682777730856876	9.51126700782209e-6	2.8865381029479393e-6	5.512183042959929e-7	6.660712486776002e-8	4.585464226943766e-9	1.401489933352885e-10	1.0828625058512625e-12	3.9056866676035795e-16	0.000013943476586206507	9.14777242570339e-6	3.3695930715834675e-6	7.343164016210525e-7	8.914164534550155e-8	4.9117404399969855e-9	7.364224079386525e-11	6.121723315246873e-14	0.000012016139722914352	8.292213291112987e-6	3.2253285627911808e-6	6.799779896419517e-7	6.527789975340351e-8	1.8004280881023146e-9	3.266859934583181e-12	0.000010441828324727557	7.257219246807828e-6	2.7031615875435956e-6	4.609015017744039e-7	2.3546818024609567e-8	9.278405698744814e-11	9.051724018381348e-6	6.116111025452211e-6	1.935321189141382e-6	1.9265579079335838e-7	1.7296788120092883e-9	7.763803275442428e-6	4.847148304942001e-6	1.0242054019113739e-6	2.3275941288007488e-8	6.4995453940518235e-6	3.3274561722635392e-6	2.2762332129221935e-7	5.093238402626058e-6	1.4325407843264662e-6	2.663578078785897e-6
55.	0.000016927675981285568	6.742541053197114e-6	1.2529458461508724e-6	1.603583268379036e-7	1.4753361049257137e-8	8.988877328713734e-10	3.099380085799316e-11	4.563627096086437e-13	1.582357396546017e-15	2.2057158527208985e-19	0.000015400257903303292	8.71003370850275e-6	2.634835351778814e-6	5.037667438149686e-7	6.114030126163204e-8	4.2370012003016245e-9	1.306213131480195e-10	1.0201975047396805e-12	3.7251284575989235e-16	0.000012729432034815432	8.354298728566447e-6	3.086964308652336e-6	6.762525094332543e-7	8.266668306650332e-8	4.594848330220647e-9	6.958514456610962e-11	5.849588967735826e-14	0.000011001326996278474	7.62353298340117e-6	2.9817918975644527e-6	6.330423492485544e-7	6.12863903633774e-8	1.7057626458973332e-9	3.127285628013738e-12	9.643810959998462e-6	6.7404053192797676e-6	2.5277620079234553e-6	4.3433270723601676e-7	2.2367677332242025e-8	8.898366966037399e-11	8.453481418410904e-6	5.747925215792398e-6	1.8309321885146396e-6	1.835350945939131e-7	1.6622088419972317e-9	7.335349033403989e-6	4.60493822934015e-6	9.789852070559312e-7	2.242512222633896e-8	6.203808024651625e-6	3.1934685796061356e-6	2.2013398509767677e-7	4.915753308652695e-6	1.3942400182494974e-6	2.6172100633360225e-6
