#z W_gamma(z,bin 1) W_gamma(z,bin 2) W_gamma(z,bin 3) ... W_gamma(z,bin 10)
0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
0.0001	1.0724212517961865e-8	1.0725811121668915e-8	1.0726222133923067e-8	1.0726466094088163e-8	1.0726645984953188e-8	1.0726781394413211e-8	1.0726905499453123e-8	1.0727008299972902e-8	1.0727123638747218e-8	1.0727268986003833e-8
0.013429666666666666	1.3821349993344534e-6	1.4111336958105416e-6	1.4186164883515726e-6	1.4230879126060387e-6	1.4262975331689664e-6	1.4288508284727116e-6	1.431035535233425e-6	1.433044923331671e-6	1.4350783321333257e-6	1.4377524900559025e-6
0.026759333333333333	2.6362285632684296e-6	2.7519234438423597e-6	2.781818894864481e-6	2.7996908006743705e-6	2.8125234202661848e-6	2.822721580168489e-6	2.831456996307951e-6	2.8394889482178647e-6	2.847620313158715e-6	2.858303999191583e-6
0.040089	3.770514633493271e-6	4.031002956628222e-6	4.098532048871547e-6	4.138901755868688e-6	4.167884290070344e-6	4.1909204937623115e-6	4.210650375700025e-6	4.228796355092873e-6	4.247158183483521e-6	4.271293408958436e-6
0.05341866666666667	4.783273656728707e-6	5.24637413769341e-6	5.367025398180394e-6	5.439141917543238e-6	5.490926329541757e-6	5.532080360914127e-6	5.567325664776862e-6	5.599740993331259e-6	5.6325545683682565e-6	5.67566719798869e-6
0.06674833333333334	5.673657395367667e-6	6.396153501995249e-6	6.585646078046562e-6	6.698921192128737e-6	6.78024721795519e-6	6.844887814253467e-6	6.900250481296741e-6	6.951163529968731e-6	7.002699740640513e-6	7.070415147091671e-6
0.080078	6.441750885329381e-6	7.478498420722816e-6	7.75281692371165e-6	7.916779790398923e-6	8.034522615175878e-6	8.128084110901011e-6	8.208234721525917e-6	8.281931430377789e-6	8.356537953132347e-6	8.454561578534278e-6
0.09340766666666667	7.0885443156322185e-6	8.49170937178192e-6	8.867028143033195e-6	9.091382766599181e-6	9.25245966509148e-6	9.380486380826907e-6	9.49013719893942e-6	9.590974993919959e-6	9.693051258122818e-6	9.827167725784312e-6
0.10673733333333334	7.61599792018665e-6	9.434139855582415e-6	9.92687869105116e-6	0.000010221413516632781	0.000010432830389473313	0.000010600930557580582	0.000010744884551755316	0.000010877249408386936	0.000011011262438057141	0.000011187332838830036
0.12006700000000001	8.026903510123318e-6	0.000010304259539247193	0.000010930965920338455	0.000011305590493068141	0.00001157454148270889	0.000011788307436016411	0.000011971411173412126	0.000012139807576523539	0.000012310233313285276	0.000012534189577893276
0.13339666666666666	8.32499492437268e-6	0.000011100577119200796	0.000011878028560038834	0.000012342751356561325	0.000012676416200026153	0.000012941650858705154	0.000013168771879670335	0.000013377619928970177	0.0000135890944375021	0.000013866907973088247
0.14672633333333332	8.514787121372235e-6	0.000011821721498478056	0.000012766852550834464	0.000013331826032751884	0.000013737447815977957	0.000014059842810582558	0.000014335968679987442	0.000014589902814198385	0.000014846967497521729	0.000015184693042866628
