1.130595478162666586e+04 5.123712042021994421e+03 1.646617456958944331e+03 1.302093066926277743e+03
2.088468127370964794e+04 8.814835811078168263e+03 2.619698413573115431e+03 1.821647580439200283e+03
2.568651621112109933e+04 9.969553495438645768e+03 2.700861340380529782e+03 1.628105051281406077e+03
2.528278080530508305e+04 8.933204567629718440e+03 2.180981941924777402e+03 1.131130179143781334e+03
2.152526780795469676e+04 6.865848267361609032e+03 1.496137984575779910e+03 6.648819826341009502e+02
1.651970297761552138e+04 4.723092340057997717e+03 9.110948481144889683e+02 3.462568000032065925e+02
1.171840685707129342e+04 2.985089788644805594e+03 5.061709628785753239e+02 1.644081888826191005e+02
7.812338404994347002e+03 1.764112160852596162e+03 2.613748872965115879e+02 7.257582321419140214e+01
