6.39747256e+03 2.78772933e+03 8.58287166e+02 6.35523184e+02
9.28254446e+03 3.62356273e+03 9.88783297e+02 6.05339248e+02
8.76047224e+03 3.00414766e+03 7.10395051e+02 3.53566860e+02
6.44223457e+03 1.90697319e+03 3.82821841e+02 1.53159262e+02
3.97706594e+03 9.99862865e+02 1.67114673e+02 5.32939228e+01
2.14917784e+03 4.52238940e+02 6.18136429e+01 1.56156702e+01
1.04370819e+03 1.81378715e+02 1.99392026e+01 3.96929710e+00
4.63929344e+02 6.57827037e+01 5.72827538e+00 8.94498764e-01
