0.00024701690868907334 0.00016436725843611366 0.00011687724295630323 8.799693155610018e-05 6.908687549545487e-05 5.59645821494663e-05 4.644138043569206e-05 3.928257739790921e-05 3.374689511968335e-05 2.936605704987476e-05 
0.00029215751875099396 0.00020386032961528544 0.00014920151256804978 0.0001145107634914153 9.11504779095531e-05 7.461246771980589e-05 6.24277374578715e-05 5.3158822222350706e-05 4.592219542053704e-05 4.014939864407871e-05 
0.0003373070670985317 0.0002447246688412706 0.0001836227744612303 0.00014334129069248667 0.00011551926474935421 9.545866296056078e-05 8.047139902192472e-05 6.89445302719105e-05 5.986419209981107e-05 5.256655896355522e-05 
0.00040251081778146003 0.00030595657425895324 0.00023706750541337745 0.0001893547183770605 0.0001552493390096607 0.00013002432367982392 0.0001108029300710426 9.578357259552895e-05 8.379683469892851e-05 7.405741938212077e-05 
0.0002443483870887338 0.00015625136441255012 0.00010856336701085557 8.051244088708487e-05 6.253702648035987e-05 5.0252174048668604e-05 4.143830215987181e-05 3.487191263594862e-05 2.9831014539658438e-05 2.5865618897736676e-05 
0.0002907516749601562 0.00019547387436977183 0.0001398317772740228 0.00010569025244620741 8.32069321014638e-05 6.754212015700201e-05 5.6139519835954284e-05 4.754781685581666e-05 4.089156795110263e-05 3.561572296535529e-05 
0.00033779941499424384 0.0002367653429439203 0.00017373949993503674 0.00013357061432221531 0.00010644965379498248 8.721385071589403e-05 7.302212898822332e-05 6.221510566480651e-05 5.377049595467701e-05 4.702940575614841e-05 
0.00040147219109497697 0.00029489308877948746 0.0002231828694686228 0.00017530912153807307 0.00014194707674139323 0.00011773028535477662 9.95427737076819e-05 8.549513913407489e-05 7.439016042681823e-05 6.543891106776181e-05 
0.00020293836527888995 0.0001245925882276762 8.462017892579971e-05 6.184948184746138e-05 4.755293807079211e-05 3.792146169380617e-05 3.108489629985414e-05 2.603399131890027e-05 2.218252008654552e-05 1.9169584845982874e-05 
0.0002428963206266099 0.0001571516661851768 0.00010990398631506233 8.18465464137178e-05 6.375862032794568e-05 5.134499934040699e-05 4.241098915966883e-05 3.573898849119494e-05 3.0607062960379294e-05 2.6563600537091128e-05 
0.00028396061667448826 0.00019202452784916838 0.00013782024840827562 0.00010439105728787277 8.23061830246706e-05 6.688475945922354e-05 5.5640875149435886e-05 4.715799574283772e-05 4.057937653294477e-05 3.536071243450244e-05 
0.00033586723411192413 0.0002379899436079871 0.00017591304119567397 0.0001359338737109553 0.00010874487394887376 8.935711846704957e-05 7.499368359119486e-05 6.401936117887657e-05 5.542045479382295e-05 4.854034982194127e-05 
0.00015030687160826615 8.861927486218462e-05 5.88945140449623e-05 4.246302849646855e-05 3.233973896487412e-05 2.560890628873059e-05 2.087773666307489e-05 1.740877359573667e-05 1.4779687781344785e-05 1.273333408114363e-05 
0.00018101278451093097 0.00011269826951266209 7.711982573898945e-05 5.663391633618365e-05 4.3685550376080186e-05 3.4921830370196126e-05 2.8679853599801107e-05 2.40559714689981e-05 2.052260438925408e-05 1.7753670573268203e-05 
0.00021303359733519886 0.00013895957719501457 9.7621360716476e-05 7.290800489876542e-05 5.690885106259018e-05 4.5896739802433136e-05 3.795431704307017e-05 3.201295765942299e-05 2.7436926010728397e-05 2.38275031626288e-05 
0.000250997032700528 0.00017149258065926742 0.00012389281630440852 9.426278675820874e-05 7.456413828257605e-05 6.074561001940832e-05 5.063482265766005e-05 4.298536980343064e-05 3.703945622700344e-05 3.2313643497996744e-05 
0.00010040903539374737 5.68926533151771e-05 3.7040370096676854e-05 2.6369124248857836e-05 1.9907888950203766e-05 1.5663169094767786e-05 1.2705884818828587e-05 1.0552427988143401e-05 8.929329982332517e-06 7.671715612688547e-06 
0.0001217475628514178 7.297295167845519e-05 4.8912431550681944e-05 3.545249517518476e-05 2.7098645130839738e-05 2.1516054840894736e-05 1.7577301087703873e-05 1.4680992434214292e-05 1.2480832716814386e-05 1.0765076729683094e-05 
