# thetas XP1-XP1 XP1-XP2 XP1-XP3 XP1-XP4 XP1-XP5 XP1-XP6 XP1-XP7 XP1-XP8 XP1-XP9 XP1-XP10 XP2-XP2 XP2-XP3 XP2-XP4 XP2-XP5 XP2-XP6 XP2-XP7 XP2-XP8 XP2-XP9 XP2-XP10 XP3-XP3 XP3-XP4 XP3-XP5 XP3-XP6 XP3-XP7 XP3-XP8 XP3-XP9 XP3-XP10 XP4-XP4 XP4-XP5 XP4-XP6 XP4-XP7 XP4-XP8 XP4-XP9 XP4-XP10 XP5-XP5 XP5-XP6 XP5-XP7 XP5-XP8 XP5-XP9 XP5-XP10 XP6-XP6 XP6-XP7 XP6-XP8 XP6-XP9 XP6-XP10 XP7-XP7 XP7-XP8 XP7-XP9 XP7-XP10 XP8-XP8 XP8-XP9 XP8-XP10 XP9-XP9 XP9-XP10 XP10-XP10 XM1-XM1 XM1-XM2 XM1-XM3 XM1-XM4 XM1-XM5 XM1-XM6 XM1-XM7 XM1-XM8 XM1-XM9 XM1-XM10 XM2-XM2 XM2-XM3 XM2-XM4 XM2-XM5 XM2-XM6 XM2-XM7 XM2-XM8 XM2-XM9 XM2-XM10 XM3-XM3 XM3-XM4 XM3-XM5 XM3-XM6 XM3-XM7 XM3-XM8 XM3-XM9 XM3-XM10 XM4-XM4 XM4-XM5 XM4-XM6 XM4-XM7 XM4-XM8 XM4-XM9 XM4-XM10 XM5-XM5 XM5-XM6 XM5-XM7 XM5-XM8 XM5-XM9 XM5-XM10 XM6-XM6 XM6-XM7 XM6-XM8 XM6-XM9 XM6-XM10 XM7-XM7 XM7-XM8 XM7-XM9 XM7-XM10 XM8-XM8 XM8-XM9 XM8-XM10 XM9-XM9 XM9-XM10 XM10-XM10
1.000000000000000021e-02 2.605193533731007434e-06 2.852128930236117097e-06 1.426246107880998826e-06 6.669929190562222020e-07 1.996419921768396272e-07 -1.557129785088323443e-07 -4.580532098885742448e-07 -7.359388622003047223e-07 -1.017240891312707172e-06 -1.386821943064675711e-06 1.310661766031646603e-05 1.493860614604195742e-05 1.451357210568208448e-05 1.419622153131807950e-05 1.409998025374439536e-05 1.407210313479452967e-05 1.405599367074533636e-05 1.404057570676758851e-05 1.402036083830641171e-05 2.336647794639730934e-05 2.650070988424587935e-05 2.729743455180865666e-05 2.780987388622183692e-05 2.843556827229870893e-05 2.909619763858984102e-05 2.978103001696226544e-05 3.068221244794009462e-05 3.494829231644659993e-05 3.922164019844504062e-05 4.120106718729269033e-05 4.273001909017686684e-05 4.435396541381898328e-05 4.610229389185812893e-05 4.841765668777828679e-05 4.834996345294347735e-05 5.385582801229359584e-05 5.713274369446187656e-05 5.999892220265287587e-05 6.317318675436358743e-05 6.746212363076625426e-05 6.425264689858924193e-05 7.132641449122943970e-05 7.629867371756790637e-05 8.129756492179637188e-05 8.825424484594080311e-05 8.381819346719143456e-05 9.321075332791421979e-05 1.009997959392215818e-04 1.115339265370868314e-04 1.093477122606991054e-04 1.229507624405414543e-04 1.387143453258770926e-04 1.466743845137363474e-04 1.730838168462670685e-04 2.254831542662355645e-04 2.544537163011364402e-06 2.802814492729228166e-06 1.437721148585249230e-06 7.122190816022360936e-07 2.658379514888354546e-07 -7.359121153502385938e-08 -3.623902702641870132e-07 -6.278311220399392691e-07 -8.965354173614824851e-07 -1.249565279713802512e-06 1.274315580941600617e-05 1.452971395345320084e-05 1.414658197350450462e-05 1.386156684275477177e-05 1.378382637605407800e-05 1.376906064874656679e-05 1.376450352914438236e-05 1.376073064555169407e-05 1.375581293544251171e-05 2.264296579704272032e-05 2.567357442608931572e-05 2.646821910497892949e-05 2.698677802747417469e-05 2.760840304597921471e-05 2.826070566983640483e-05 2.893619932819469574e-05 2.982502738921134492e-05 3.377612425634488128e-05 3.788911011880804314e-05 3.981671042056417941e-05 4.131188265908284561e-05 4.289308931081880192e-05 4.459216520279147894e-05 4.684171477119258593e-05 4.661893224907867384e-05 5.189986708155468756e-05 5.506568689210900361e-05 5.783972896393160291e-05 6.090502515612985845e-05 6.504357480376874454e-05 6.181642215169687890e-05 6.858117477963871877e-05 7.336110364925633727e-05 7.816893380585156052e-05 8.485061996542185700e-05 8.046512619277325460e-05 8.942282355232905990e-05 9.688039128731222420e-05 1.069612656175908508e-04 1.047332970656387048e-04 1.176712295156501432e-04 1.327019231076105490e-04 1.401110851891171002e-04 1.651523284008951892e-04 2.145038005957797505e-04
1.424712723573234863e-02 2.470230781644045564e-06 2.741194713960077429e-06 1.448605192825745926e-06 7.632539541777854445e-07 3.418125405334201803e-07 2.132857678935523706e-08 -2.513608306596059854e-07 -5.019962231618771868e-07 -7.557131079109941287e-07 -1.089052168886429089e-06 1.230062965056707183e-05 1.403113146124565384e-05 1.369626251122379681e-05 1.344840527737960739e-05 1.339167715624738844e-05 1.339169330750809484e-05 1.340013867853964696e-05 1.340947067841719913e-05 1.342176766027219147e-05 2.176720696459558105e-05 2.467248181127338060e-05 2.546219217979754212e-05 2.598579829515607656e-05 2.660079086202375717e-05 2.724163465072581777e-05 2.790446982055468930e-05 2.877656839465431794e-05 3.236388273895704655e-05 3.628456157955456721e-05 3.814776454521722805e-05 3.960001248964049349e-05 4.112808864935028788e-05 4.276641940266565615e-05 4.493488238129394774e-05 4.454176349939981735e-05 4.955455416225950402e-05 5.258560696045662527e-05 5.524720643104805167e-05 5.818042781527820047e-05 6.213710340853284022e-05 5.890390572580907208e-05 6.530205335255214567e-05 6.985119444723087866e-05 7.442943250966999394e-05 8.078178147202529937e-05 7.647102255075162404e-05 8.491504862384480104e-05 9.197790477365881646e-05 1.015195884418891164e-04 9.925732084221615945e-05 1.114128944966807965e-04 1.255772380548749194e-04 1.323557307078966584e-04 1.557950133850030346e-04 2.016144771304149009e-04 2.380039158816712594e-06 2.664778350644544546e-06 1.457562151507156164e-06 8.193509799501157907e-07 4.271819475268463533e-07 1.289400325264807652e-07 -1.248347854880648643e-07 -3.580866818422287119e-07 -5.942064260695029483e-07 -9.044259627259631626e-07 1.176724868301444896e-05 1.342922445360337437e-05 1.314891451939340896e-05 1.294295024158257976e-05 1.290957094156109789e-05 1.292585924396791371e-05 1.294858716554599227e-05 1.297231134912572665e-05 1.300351390729011624e-05 2.071852023913928458e-05 2.347387676671601944e-05 2.425454865491549113e-05 2.478114516648152589e-05 2.538599267568232435e-05 2.601133554929393270e-05 2.665726600957369158e-05 2.750704246494899634e-05 3.068152602185654547e-05 3.437434642459223226e-05 3.615833958257249909e-05 3.755660836626281376e-05 3.901930993911067910e-05 4.058349567687327263e-05 4.265308935624096635e-05 4.207840368232174100e-05 4.677556538916926470e-05 4.964498356141459282e-05 5.217087511957616003e-05 5.494583944529980799e-05 5.868509482887225104e-05 5.546418450391637974e-05 6.143313164842800506e-05 6.570872010534677306e-05 7.001441418150457468e-05 7.597722520194649513e-05 7.177295784809611706e-05 7.961851935235210822e-05 8.621745816116668435e-05 9.512609967126509406e-05 9.284315466143154853e-05 1.040915065347774234e-04 1.172457901545549246e-04 1.233151171147120332e-04 1.449063519454852180e-04 1.866979326773901993e-04
2.029806344711464899e-02 2.272374748999142201e-06 2.571333685573290491e-06 1.462448194517029000e-06 8.783454867533627077e-07 5.197635755390164982e-07 2.470494851940158247e-07 1.498549114679299272e-08 -1.983127882019314724e-07 -4.142336704766050008e-07 -6.979154815114553919e-07 1.113573491141132266e-05 1.271530722236909396e-05 1.249475075860727740e-05 1.233451717169403926e-05 1.232614081370041679e-05 1.235963163764928685e-05 1.239741339446633502e-05 1.243630275559070615e-05 1.248742610853256214e-05 1.948627438604439230e-05 2.206574192802249378e-05 2.283164598265590526e-05 2.335771552262074066e-05 2.394773391490510918e-05 2.455251560684727186e-05 2.517627872470847545e-05 2.599680659652819583e-05 2.871657379632738149e-05 3.214498104312042741e-05 3.383320386148588546e-05 3.516470917714261275e-05 3.654834864662781323e-05 3.802362682446636740e-05 3.997479924473376422e-05 3.921628063050430681e-05 4.354998037895838682e-05 4.622930212441233498e-05 4.859449909000124960e-05 5.118354217700409248e-05 5.466802737788153640e-05 5.148692436197101457e-05 5.696474086363558892e-05 6.092288312284736276e-05 6.491178048586948547e-05 7.042363349233266056e-05 6.636627323561427737e-05 7.353090695078775521e-05 7.959669671322528112e-05 8.777872693480595525e-05 8.549761332745730127e-05 9.571944129187348192e-05 1.077237423300476363e-04 1.130197033469167834e-04 1.325325877752602508e-04 1.698553493894083887e-04 2.145647419075356717e-06 2.458398279526379567e-06 1.460535734103310343e-06 9.372845768537133527e-07 6.164582321640996581e-07 3.724491712600034206e-07 1.648006548838694936e-07 -2.605796695544593814e-08 -2.192633745481984028e-07 -4.731010762698132464e-07 1.039949792717865356e-05 1.188141135060380930e-05 1.172430380791765736e-05 1.161243606713175984e-05 1.162983627934915377e-05 1.168074789443019545e-05 1.173370930051557228e-05 1.178788446833444611e-05 1.185908679991611247e-05 1.806203987138738155e-05 2.043865402651848619e-05 2.118225957580236555e-05 2.170263237779592423e-05 2.227186183118627809e-05 2.284993772107802052e-05 2.344519334817161016e-05 2.422813260093627957e-05 2.646097871440894250e-05 2.958818968017274786e-05 3.116246261068899090e-05 3.241273341611878515e-05 3.370229545033913784e-05 3.507269651972944470e-05 3.688433798549924911e-05 3.595029615486641111e-05 3.987356601286186754e-05 4.233325053588698144e-05 4.451145791584710127e-05 4.688595339324228565e-05 5.007724298400765189e-05 4.697331795053302068e-05 5.190051463617913885e-05 5.549724126876632565e-05 5.912483730049839707e-05 6.412462152145642343e-05 6.026329392429626068e-05 6.666946660573008223e-05 7.213481581351260800e-05 7.949964896878862583e-05 7.725216381111485822e-05 8.633780600758743829e-05 9.706053310144135060e-05 1.015365637649249191e-04 1.187651055865255716e-04 1.512514251890882352e-04
2.891890925700103462e-02 1.999176260548520879e-06 2.323985669128462399e-06 1.448261366683086337e-06 9.916429744545530242e-07 7.121352428994174566e-07 4.995510359051152592e-07 3.186344810187044900e-07 1.523449007570286423e-07 -1.598945392970133855e-08 -2.371509978605691090e-07 9.558185313444218599e-06 1.092652826790924462e-05 1.083400710224130919e-05 1.077112574719225827e-05 1.081370701343956885e-05 1.088118679236064847e-05 1.094848925403925199e-05 1.101709670296093775e-05 1.110725643918966889e-05 1.645073934969278677e-05 1.859855459815125463e-05 1.931040009215584022e-05 1.981798227055397489e-05 2.035915854430395290e-05 2.090337328206966582e-05 2.146279797217098842e-05 2.219852060487388382e-05 2.392927780210834431e-05 2.672156620535493074e-05 2.816305632132804827e-05 2.931653614596007855e-05 3.049648605051522235e-05 3.174578119885550410e-05 3.339649300370880358e-05 3.230967721339887569e-05 3.578113892633810706e-05 3.799285257815687537e-05 3.995836188043112446e-05 4.209097887336567067e-05 4.495269166782036186e-05 4.197387524320031634e-05 4.629998681483619722e-05 4.949534887375588627e-05 5.272096936823845374e-05 5.715375453834573081e-05 5.354527817813269943e-05 5.912972279348705906e-05 6.393645863885594400e-05 7.040630812032254025e-05 6.823424634450197808e-05 7.609800896861906253e-05 8.543185040434803090e-05 8.907040821376803127e-05 1.038623597792530097e-04 1.312818870383080326e-04 1.833231521106277194e-06 2.166700609996333441e-06 1.421438199766610378e-06 1.035602635402096081e-06 7.999540423511301078e-07 6.207394666229047011e-07 4.682128944792854913e-07 3.280166533959170468e-07 1.860964110701271642e-07 -3.616675931392985625e-10 8.617893598669837857e-06 9.856951997534586278e-06 9.826817849800602344e-06 9.810946101645502421e-06 9.876416258033147262e-06 9.958308812507121383e-06 1.003794464655650787e-05 1.011895028908079551e-05 1.022539495225633744e-05 1.467064286473715355e-05 1.656676463351523348e-05 1.723563449504547643e-05 1.772143810608298574e-05 1.822618589631486646e-05 1.872862778149992521e-05 1.924418663404042711e-05 1.992213509365991188e-05 2.115791102770199527e-05 2.358772968325231048e-05 2.487816916594574526e-05 2.591911447032179536e-05 2.697442126624220260e-05 2.808725098618865401e-05 2.955684417834954469e-05 2.835603850239968454e-05 3.134420211925046453e-05 3.328322378028220719e-05 3.501300413454645652e-05 3.688006749605636427e-05 3.938107013821165285e-05 3.658441059505136781e-05 4.027375278011172951e-05 4.303578339186911944e-05 4.582658003091348174e-05 4.964920103915515000e-05 4.635507874728031572e-05 5.107665334963490216e-05 5.518223445406789628e-05 6.070094294158631535e-05 5.865447443210091653e-05 6.524622341650462148e-05 7.312171824524209718e-05 7.594086110547717411e-05 8.822046551040664921e-05 1.105237138940880762e-04
4.120113797030918595e-02 1.649454319816219623e-06 1.986215724962157014e-06 1.375535739318377605e-06 1.062239705105792618e-06 8.714940162222070633e-07 7.264569227337867197e-07 6.030117943948968125e-07 4.895449056786267898e-07 3.746826356103836350e-07 2.237739408710183494e-07 7.593498929411509829e-06 8.689023307493446772e-06 8.715091399338239348e-06 8.741188442184650274e-06 8.825334782493806851e-06 8.918039770998335109e-06 9.006709744934715547e-06 9.096775699278550096e-06 9.215120034558787335e-06 1.275736782594855969e-05 1.438457167984834221e-05 1.499806543050693713e-05 1.545157333888395941e-05 1.591089075693218551e-05 1.636341071764520587e-05 1.682689575411545847e-05 1.743629134353257522e-05 1.821080259453222646e-05 2.026055829277994915e-05 2.138402675861766789e-05 2.229792161969937326e-05 2.321554898612331904e-05 2.417901537690321829e-05 2.545061617280505877e-05 2.419040496162343931e-05 2.667862906916178005e-05 2.832694519038678364e-05 2.980340992504254167e-05 3.138791779649854620e-05 3.350637334662062147e-05 3.095430466207754375e-05 3.399235952969522945e-05 3.630182777446961246e-05 3.863760980263459264e-05 4.182528387258232155e-05 3.890631718450503001e-05 4.275439629421528913e-05 4.613931140406521306e-05 5.068230658919798564e-05 4.881612274161416948e-05 5.413317686323485087e-05 6.053323753834277356e-05 6.259087222393645042e-05 7.238106558764074354e-05 8.973655394448214521e-05 1.451116738748712869e-06 1.783736918994309372e-06 1.306283720230054482e-06 1.064227866952459097e-06 9.175209277672980309e-07 8.060173071158329060e-07 7.111100898711907751e-07 6.238735084413269367e-07 5.355640602764410309e-07 4.195410722048674990e-07 6.509792624457227799e-06 7.450579357145667485e-06 7.522504478170837141e-06 7.582380466572149264e-06 7.679118101373492617e-06 7.777665214121529222e-06 7.870852353668659408e-06 7.965412017347971166e-06 8.089656638106608691e-06 1.076504478691994882e-05 1.211454444371501034e-05 1.266016848990229663e-05 1.307019113596245511e-05 1.347530187139077789e-05 1.387033815256794439e-05 1.427420897910101812e-05 1.480515668272884001e-05 1.517982398247800598e-05 1.684551325736322809e-05 1.779063474789127297e-05 1.856606332615780240e-05 1.933679987966559444e-05 2.014235387336471154e-05 2.120488678147798350e-05 1.995208133426985982e-05 2.194298790768205219e-05 2.329256753105679741e-05 2.450661312348899676e-05 2.580140181760859076e-05 2.752894649797841747e-05 2.528259694409116607e-05 2.768127661274671361e-05 2.953621817831886967e-05 3.141411249796855631e-05 3.396660981776555231e-05 3.147498948901947209e-05 3.447583038202361761e-05 3.714998414076989421e-05 4.073274881969589584e-05 3.909942173184010987e-05 4.319471199333608803e-05 4.816567757566190286e-05 4.955793786371629438e-05 5.699351695319816578e-05 6.979950380467395067e-05
5.869978549199581647e-02 1.243288313151305157e-06 1.562499167646776483e-06 1.210566235872434957e-06 1.034978518451427101e-06 9.292815506176001288e-07 8.490171082443062782e-07 7.806996964080600862e-07 7.179033722068025572e-07 6.543347166785197307e-07 5.708167505127909819e-07 5.401716565354951849e-06 6.181415854044614848e-06 6.285218232369735435e-06 6.367998187293839270e-06 6.469793479947881577e-06 6.568212072718414193e-06 6.660521134677860793e-06 6.754122649518527047e-06 6.877105274253258668e-06 8.765324691246406601e-06 9.839322857864368514e-06 1.030611994287400842e-05 1.066217895551466670e-05 1.100574522143833443e-05 1.133743084556673455e-05 1.167593141546691211e-05 1.212088650183996988e-05 1.218138909796009205e-05 1.347547108148499540e-05 1.423780230834420770e-05 1.486861437033375689e-05 1.548904778226093629e-05 1.613445445433511378e-05 1.698521533685558646e-05 1.581149236157397480e-05 1.732994959591277996e-05 1.838569741950544834e-05 1.933956564233476518e-05 2.035011690706396519e-05 2.169548406256916723e-05 1.980535608552717804e-05 2.160592590871948128e-05 2.302506441867349060e-05 2.446309162389207671e-05 2.640920602299846672e-05 2.437893770547788110e-05 2.659833219552193995e-05 2.860490342103783775e-05 3.128791594003589441e-05 2.992925896199531496e-05 3.291327655743252130e-05 3.656937776271252462e-05 3.742247879420272584e-05 4.274957500566948940e-05 5.161355366406586317e-05 1.032705373276037858e-06 1.328119933098001109e-06 1.087587866370640655e-06 9.702767639487901262e-07 9.004340332328561222e-07 8.474892636271542591e-07 8.024293931038069991e-07 7.610109328055186473e-07 7.190830472688364447e-07 6.639972228363275075e-07 4.312506547867853794e-06 4.931348537323576647e-06 5.050847863903473794e-06 5.144128024669451244e-06 5.242868656489137000e-06 5.334900287803614285e-06 5.420705410048160147e-06 5.507666418350717123e-06 5.621922057021521607e-06 6.841984918781152861e-06 7.655299710712457417e-06 8.035845465653635277e-06 8.329951209774638960e-06 8.607487236917403634e-06 8.872877314656325886e-06 9.143261645122192842e-06 9.498638298417838607e-06 9.345890276517812887e-06 1.029833667768850745e-05 1.088236148977547279e-05 1.136963318879006666e-05 1.184377062971331363e-05 1.233463584401681830e-05 1.298127426362018486e-05 1.195260855832646814e-05 1.304587439210386590e-05 1.382725523575199255e-05 1.453629267786493972e-05 1.528221432855642555e-05 1.627302212474235078e-05 1.476886531801999838e-05 1.604077952825142995e-05 1.706438911343423763e-05 1.810248609907376088e-05 1.950084290815533899e-05 1.793880090334174781e-05 1.947887469395868075e-05 2.089363017698780679e-05 2.278109607927997674e-05 2.171926656402230660e-05 2.375304340248751399e-05 2.627078715772427755e-05 2.672606313719952392e-05 3.028323834363258525e-05 3.596241144667081368e-05
8.363033126146603158e-02 8.273027521386099871e-07 1.088685197743975968e-06 9.400693294592177751e-07 8.700887997510351717e-07 8.292387245126501836e-07 7.983868517247219221e-07 7.721378397564393062e-07 7.480103371063589534e-07 7.235860775246335130e-07 6.914969204603419877e-07 3.289522218967165020e-06 3.755493131105603882e-06 3.874514261112534133e-06 3.966086488729483547e-06 4.054287900316111877e-06 4.134345876656030758e-06 4.208658080693074139e-06 4.283942358725300226e-06 4.382854975723398155e-06 5.081150060478765309e-06 5.661165188581086238e-06 5.953452031403295255e-06 6.181890667705184760e-06 6.393042806137171995e-06 6.593153377019314471e-06 6.796708184625937564e-06 7.064220273895960337e-06 6.800709909762087621e-06 7.457427585517822120e-06 7.877549804823065512e-06 8.230810959891334127e-06 8.570853299090272183e-06 8.921214077722845585e-06 9.382472403691756040e-06 8.547105135766250962e-06 9.281355694869094966e-06 9.822006281243444428e-06 1.031465856839436600e-05 1.082916674243481533e-05 1.151099782306019083e-05 1.039286967783004577e-05 1.122773058814083160e-05 1.191509060811845786e-05 1.261265572874184065e-05 1.354768624760334039e-05 1.242746123732115669e-05 1.341674143574780756e-05 1.434157064332672217e-05 1.557232030911840065e-05 1.480300320032155419e-05 1.608109407775500332e-05 1.768149368914246619e-05 1.787617737206175688e-05 2.005615234633183455e-05 2.336522841068953635e-05 6.354238101243083965e-07 8.543299737711487567e-07 7.749317955591554771e-07 7.398415374376648915e-07 7.202089841427967140e-07 7.055177225571505082e-07 6.930300343182439070e-07 6.815522111243400278e-07 6.699332306106293155e-07 6.546679449739565247e-07 2.377996966676843849e-06 2.707048300340354314e-06 2.812088557319028643e-06 2.891967275934016444e-06 2.964106489655774873e-06 3.028311971168094317e-06 3.087712654324284074e-06 3.147873257356446968e-06 3.226914810670992938e-06 3.558556168355763512e-06 3.943151378603308763e-06 4.151860695548871681e-06 4.316486596635305377e-06 4.465773082641441172e-06 4.606086790844558317e-06 4.748609902106278360e-06 4.935896518174394669e-06 4.649883579258962520e-06 5.068177896911633075e-06 5.347967826018595178e-06 5.584915997622217693e-06 5.810546253474925088e-06 6.041931952000066478e-06 6.346373317756094225e-06 5.725245959823266265e-06 6.178285064280115303e-06 6.522749557395230993e-06 6.837871941374253002e-06 7.164494803107308559e-06 7.596316585735390547e-06 6.831546743898425390e-06 7.332425978917810480e-06 7.755204635325019954e-06 8.184461344668791499e-06 8.756866458378201109e-06 8.019954100342823266e-06 8.597868892783173974e-06 9.148657266345017650e-06 9.879563336537372330e-06 9.371391264697425159e-06 1.009788498809442267e-05 1.101918879613055478e-05 1.106901147761001730e-05 1.226948900713522081e-05 1.397944287474322380e-05
1.191491970248551024e-01 4.646922663076957577e-07 6.362289947032770338e-07 6.031735848740460967e-07 5.907184592759048427e-07 5.846693345058935245e-07 5.803068865414786954e-07 5.766144251432778836e-07 5.732214579230173993e-07 5.697867913329827086e-07 5.652742467344081401e-07 1.613639840637195560e-06 1.828432220967339923e-06 1.910877816545851100e-06 1.972915498935580807e-06 2.026399648473759696e-06 2.073302137415272447e-06 2.116587090181599372e-06 2.160416637009254466e-06 2.218001364074050645e-06 2.325795146166934738e-06 2.558987522441518707e-06 2.695232566963831821e-06 2.803474532705883667e-06 2.899912230531533154e-06 2.989870089608426919e-06 3.081126404083614951e-06 3.201034630172501626e-06 2.954238891838853749e-06 3.195782814127583157e-06 3.365112061191734166e-06 3.509422188310408601e-06 3.645363187393444944e-06 3.784134154581846332e-06 3.966615190934547228e-06 3.550527986380540368e-06 3.802026930818560193e-06 4.000008981249036261e-06 4.181766512818404924e-06 4.368688121532869902e-06 4.615228479597325044e-06 4.143416854544300352e-06 4.411826636693342531e-06 4.644658764051019015e-06 4.881083914407178519e-06 5.194637993850272278e-06 4.759659362719618976e-06 5.058974906363978950e-06 5.350374042015433910e-06 5.735802147694006760e-06 5.437002942406408604e-06 5.800146790532119084e-06 6.267088491017782150e-06 6.255890897449708441e-06 6.831251291935390077e-06 7.586478078711427643e-06 3.209005517631940051e-07 4.449579435138749158e-07 4.382270152215988525e-07 4.379459967066716022e-07 4.389955993473142367e-07 4.400043308334938732e-07 4.408839595357155986e-07 4.416937857074894560e-07 4.425136169519546516e-07 4.435907303035423744e-07 1.015925838346275336e-06 1.143046242159045187e-06 1.200115116858835022e-06 1.242602345826375620e-06 1.277973613594358974e-06 1.308645394221893809e-06 1.336899604032174235e-06 1.365505096319430473e-06 1.403087785038929434e-06 1.400505355361924708e-06 1.526798342424160067e-06 1.606217651008701723e-06 1.669610341683882754e-06 1.725169756569455801e-06 1.776646954770984350e-06 1.828810627076305890e-06 1.897348105227423622e-06 1.720303973056776809e-06 1.843331998985019721e-06 1.933891796386137880e-06 2.011407821586326179e-06 2.083635685340838017e-06 2.157060784627475766e-06 2.253572012559126047e-06 2.009260627572490489e-06 2.131018007197828995e-06 2.230294031196052664e-06 2.321485442538573671e-06 2.414530711361392160e-06 2.537045927556371757e-06 2.284190572507368267e-06 2.408205555902691494e-06 2.518168633461352079e-06 2.629354280091222415e-06 2.776307291175354749e-06 2.558224071629681426e-06 2.689957837353446861e-06 2.818949879358932764e-06 2.989198406358037486e-06 2.846940148913768723e-06 2.998901646906008922e-06 3.194973536471494157e-06 3.183674983766217213e-06 3.420697038686228587e-06 3.721277363855373254e-06
1.697533770048453017e-01 2.071016911045259713e-07 2.884685209940332055e-07 2.930529297106093750e-07 2.973213581690899258e-07 3.007780230783106303e-07 3.035732283306391732e-07 3.059718487866424756e-07 3.081780321067742788e-07 3.104114040845201726e-07 3.133456601464286664e-07 5.848145232497691078e-07 6.511371484112687710e-07 6.848964490831084721e-07 7.094800988532268318e-07 7.294171548449707683e-07 7.466175001522801475e-07 7.624555155463688577e-07 7.784896405025578255e-07 7.995556356461546790e-07 7.651062640548705300e-07 8.238002667982150143e-07 8.620139240606946432e-07 8.921608694140872420e-07 9.185035502847446696e-07 9.429045238456679555e-07 9.676159550618247455e-07 1.000081025831406094e-06 9.038462173362508766e-07 9.555674941880400849e-07 9.940072567091505853e-07 1.027468452639345575e-06 1.058783090433278311e-06 1.090494275329781759e-06 1.132131357451417593e-06 1.021204440947290597e-06 1.070458497158581580e-06 1.112536030805244981e-06 1.152191277609394012e-06 1.192260755420227917e-06 1.244694443339113433e-06 1.131077146573594364e-06 1.182442226225858973e-06 1.231496727782302764e-06 1.281552977815679107e-06 1.346506507605277819e-06 1.239533010124290487e-06 1.293332373181173340e-06 1.351117835628823998e-06 1.426294837838179777e-06 1.344580659845719247e-06 1.401058789778925915e-06 1.479963680518181492e-06 1.444801294642396301e-06 1.512757188610645816e-06 1.538580609552267641e-06 1.234618199781283449e-07 1.705167375336692601e-07 1.760313631799111377e-07 1.798046062480017587e-07 1.826885479308909826e-07 1.849836607432194988e-07 1.869463776527748376e-07 1.887510145141979598e-07 1.905778668507994823e-07 1.929780276988863434e-07 3.021982900897439187e-07 3.291487733942071238e-07 3.449605850130386870e-07 3.572834388460488648e-07 3.670172662261205231e-07 3.752488654809130017e-07 3.827972884476584171e-07 3.904367375498822118e-07 4.004735437525552362e-07 3.713927770352273136e-07 3.966432963746796528e-07 4.169308331540530777e-07 4.334468137178986849e-07 4.471737223022504742e-07 4.596012204677942123e-07 4.721474844826507897e-07 4.886283250549241714e-07 4.247972789758808642e-07 4.462122734306807940e-07 4.658864215414084106e-07 4.829832896573128341e-07 4.981872312049440721e-07 5.133615744051270487e-07 5.332643168077087921e-07 4.622600463630205529e-07 4.778935044891138335e-07 4.941650482015550040e-07 5.092839803449059429e-07 5.240263981654134888e-07 5.431869927989507807e-07 4.853890583783829102e-07 4.955158273581077252e-07 5.076368271211870047e-07 5.198329080315799598e-07 5.351975950505115780e-07 4.962262646789482494e-07 5.008430838484870284e-07 5.081994134046987361e-07 5.173041236489307153e-07 4.942995157547835551e-07 4.920699191457055048e-07 4.918888383280034102e-07 4.746136487253271086e-07 4.579443547263916341e-07 4.069161126218829855e-07
